date,Q - HN,Q - ST,Q - TC
19/11/2015,1950.0,3210.0,414.0
20/11/2015,1850.0,3200.0,472.0
21/11/2015,1870.0,3170.0,525.0
22/11/2015,1640.0,2700.0,506.0
23/11/2015,1280.0,2230.0,461.0
24/11/2015,1160.0,2230.0,368.0
25/11/2015,1270.0,2080.0,285.0
26/11/2015,1250.0,2060.0,357.0
27/11/2015,1340.0,2170.0,504.0
28/11/2015,1480.0,2130.0,526.0
29/11/2015,1380.0,1880.0,593.0
30/11/2015,1090.0,1580.0,586.0
31/11/2015,0.0,0.0,0.0
1/12/2015,1070.0,1690.0,610.0
2/12/2015,1200.0,2010.0,438.0
3/12/2015,1320.0,2270.0,393.0
4/12/2015,1260.0,2380.0,443.0
5/12/2015,1260.0,2420.0,432.0
6/12/2015,1200.0,2470.0,410.0
7/12/2015,1330.0,2770.0,379.0
8/12/2015,1570.0,2860.0,375.0
9/12/2015,1480.0,2490.0,354.0
10/12/2015,1440.0,2410.0,334.0
11/12/2015,1430.0,2400.0,359.0
12/12/2015,1470.0,2280.0,370.0
13/12/2015,1400.0,2210.0,446.0
14/12/2015,1410.0,2240.0,482.0
15/12/2015,1430.0,2360.0,505.0
16/12/2015,1280.0,2230.0,461.0
17/12/2015,1200.0,2130.0,450.0
18/12/2015,1160.0,1990.0,423.0
19/12/2015,1160.0,2010.0,411.0
20/12/2015,1080.0,1990.0,372.0
21/12/2015,829.0,1630.0,367.0
22/12/2015,733.0,1620.0,312.0
23/12/2015,839.0,1580.0,264.0
24/12/2015,909.0,1470.0,359.0
25/12/2015,900.0,1480.0,413.0
26/12/2015,900.0,1570.0,443.0
27/12/2015,876.0,1370.0,410.0
28/12/2015,803.0,1370.0,435.0
29/12/2015,800.0,1440.0,447.0
30/12/2015,812.0,1420.0,437.0
31/12/2015,785.0,1290.0,390.0
1/1/2016,875.0,1250.0,477.0
2/1/2016,855.0,1290.0,474.0
3/1/2016,791.0,1260.0,428.0
4/1/2016,733.0,1280.0,384.0
5/1/2016,846.0,1450.0,410.0
6/1/2016,949.0,1540.0,449.0
7/1/2016,957.0,1460.0,475.0
8/1/2016,900.0,1540.0,540.0
9/1/2016,1370.0,1910.0,666.0
10/1/2016,1500.0,1890.0,736.0
11/1/2016,1450.0,1860.0,732.0
12/1/2016,1370.0,1770.0,675.0
13/1/2016,1350.0,1740.0,675.0
14/1/2016,1350.0,1690.0,682.0
15/1/2016,1200.0,1530.0,624.0
16/1/2016,983.0,1450.0,556.0
17/1/2016,895.0,1400.0,493.0
18/1/2016,733.0,1280.0,375.0
19/1/2016,729.0,1350.0,389.0
20/1/2016,1490.0,2600.0,697.0
21/1/2016,2110.0,3180.0,961.0
22/1/2016,2200.0,3220.0,1010.0
23/1/2016,2210.0,3290.0,1000.0
24/1/2016,2230.0,3320.0,1020.0
25/1/2016,2200.0,3150.0,1010.0
26/1/2016,1800.0,2230.0,845.0
27/1/2016,1370.0,1800.0,667.0
28/1/2016,1370.0,1880.0,693.0
29/1/2016,1490.0,2080.0,743.0
30/1/2016,1280.0,1880.0,652.0
31/1/2016,1180.0,1690.0,573.0
1/2/2016,1080.0,1930.0,560.0
2/2/2016,1430.0,2430.0,638.0
3/2/2016,1350.0,2000.0,663.0
4/2/2016,1250.0,1600.0,595.0
5/2/2016,1040.0,1270.0,498.0
6/2/2016,943.0,1070.0,461.0
7/2/2016,846.0,876.0,425.0
8/2/2016,875.0,920.0,458.0
9/2/2016,998.0,1060.0,506.0
10/2/2016,939.0,1020.0,502.0
11/2/2016,870.0,943.0,475.0
12/2/2016,752.0,865.0,409.0
13/2/2016,523.0,724.0,347.0
14/2/2016,574.0,1390.0,270.0
15/2/2016,1360.0,2690.0,585.0
16/2/2016,1850.0,3110.0,789.0
17/2/2016,2100.0,3270.0,933.0
18/2/2016,2200.0,3360.0,995.0
19/2/2016,2320.0,3300.0,1040.0
20/2/2016,2070.0,2730.0,930.0
21/2/2016,1670.0,2060.0,759.0
22/2/2016,1410.0,1660.0,675.0
23/2/2016,1190.0,1500.0,565.0
24/2/2016,924.0,1400.0,472.0
25/2/2016,762.0,1240.0,391.0
26/2/2016,738.0,1370.0,404.0
27/2/2016,688.0,1350.0,364.0
28/2/2016,644.0,1340.0,327.0
29/2/2016,571.0,1330.0,280.0
30/2/2016,0.0,0.0,0.0
31/2/2016,0.0,0.0,0.0
1/3/2016,644.0,1240.0,356.0
2/3/2016,723.0,1150.0,359.0
3/3/2016,841.0,1200.0,458.0
4/3/2016,968.0,1340.0,513.0
5/3/2016,1020.0,1380.0,496.0
6/3/2016,1070.0,1480.0,538.0
7/3/2016,1120.0,1210.0,483.0
8/3/2016,934.0,892.0,453.0
9/3/2016,845.0,844.0,441.0
10/3/2016,732.0,771.0,419.0
11/3/2016,553.0,857.0,321.0
12/3/2016,757.0,1120.0,418.0
13/3/2016,890.0,1570.0,426.0
14/3/2016,880.0,1580.0,495.0
15/3/2016,900.0,1550.0,519.0
16/3/2016,1120.0,1640.0,579.0
17/3/2016,1250.0,1790.0,651.0
18/3/2016,1460.0,2030.0,709.0
19/3/2016,1570.0,2220.0,725.0
20/3/2016,1610.0,2250.0,708.0
21/3/2016,1620.0,2380.0,713.0
22/3/2016,1640.0,2450.0,762.0
23/3/2016,1580.0,2340.0,738.0
24/3/2016,1530.0,2600.0,720.0
25/3/2016,1450.0,2490.0,661.0
26/3/2016,1470.0,2510.0,728.0
27/3/2016,1500.0,2520.0,711.0
28/3/2016,1460.0,2140.0,657.0
29/3/2016,1450.0,2280.0,682.0
30/3/2016,1610.0,2540.0,749.0
31/3/2016,1760.0,2720.0,819.0
1/4/2016,1840.0,2790.0,852.0
2/4/2016,1900.0,2790.0,861.0
3/4/2016,1940.0,2740.0,850.0
4/4/2016,1840.0,2590.0,844.0
5/4/2016,1810.0,2600.0,814.0
6/4/2016,1970.0,2900.0,888.0
7/4/2016,1950.0,3010.0,885.0
8/4/2016,1850.0,2980.0,803.0
9/4/2016,1820.0,2920.0,795.0
10/4/2016,1840.0,2870.0,848.0
11/4/2016,1900.0,2830.0,894.0
12/4/2016,1890.0,2900.0,909.0
13/4/2016,2050.0,2960.0,964.0
14/4/2016,2040.0,2850.0,943.0
15/4/2016,1940.0,2800.0,883.0
16/4/2016,2010.0,2830.0,914.0
17/4/2016,1950.0,2740.0,878.0
18/4/2016,1700.0,2440.0,781.0
19/4/2016,1500.0,2360.0,683.0
20/4/2016,1500.0,2440.0,687.0
21/4/2016,1540.0,2550.0,702.0
22/4/2016,1670.0,2700.0,777.0
23/4/2016,1930.0,3200.0,939.0
24/4/2016,2520.0,3760.0,1210.0
25/4/2016,2360.0,3220.0,1100.0
26/4/2016,2100.0,2950.0,977.0
27/4/2016,2000.0,2960.0,945.0
28/4/2016,1960.0,2790.0,897.0
29/4/2016,1760.0,2450.0,826.0
30/4/2016,1640.0,2280.0,773.0
31/4/2016,0.0,0.0,0.0
1/5/2016,1560.0,2000.0,766.0
2/5/2016,1500.0,1970.0,764.0
3/5/2016,1470.0,2060.0,686.0
4/5/2016,1560.0,2370.0,729.0
5/5/2016,1480.0,2290.0,674.0
6/5/2016,1410.0,2330.0,642.0
7/5/2016,1590.0,2490.0,721.0
8/5/2016,1680.0,2470.0,781.0
9/5/2016,1670.0,2400.0,793.0
10/5/2016,1730.0,2520.0,823.0
11/5/2016,1750.0,2520.0,809.0
12/5/2016,1720.0,2480.0,850.0
13/5/2016,1870.0,2610.0,879.0
14/5/2016,1880.0,2680.0,873.0
15/5/2016,1840.0,2680.0,853.0
16/5/2016,1710.0,2630.0,796.0
17/5/2016,1680.0,2740.0,758.0
18/5/2016,1800.0,2960.0,781.0
19/5/2016,1880.0,2960.0,846.0
20/5/2016,1870.0,2940.0,849.0
21/5/2016,1870.0,3000.0,854.0
22/5/2016,1980.0,3010.0,890.0
23/5/2016,1930.0,2720.0,840.0
24/5/2016,1970.0,2990.0,917.0
25/5/2016,2640.0,4060.0,1180.0
26/5/2016,3490.0,4970.0,1600.0
27/5/2016,3890.0,5400.0,1760.0
28/5/2016,4070.0,5650.0,1850.0
29/5/2016,4030.0,5460.0,1830.0
30/5/2016,3660.0,4980.0,1690.0
31/5/2016,3410.0,4780.0,1570.0
1/6/2016,3160.0,4520.0,1430.0
2/6/2016,3000.0,4460.0,1350.0
3/6/2016,2870.0,4270.0,1260.0
4/6/2016,2740.0,4100.0,1210.0
5/6/2016,2760.0,3990.0,1250.0
6/6/2016,2450.0,3330.0,1120.0
7/6/2016,2370.0,3580.0,1130.0
8/6/2016,2530.0,3670.0,1190.0
9/6/2016,2600.0,3690.0,1180.0
10/6/2016,2660.0,3880.0,1230.0
11/6/2016,2760.0,4040.0,1270.0
12/6/2016,2790.0,4110.0,1270.0
13/6/2016,2710.0,4020.0,1220.0
14/6/2016,2640.0,4000.0,1170.0
15/6/2016,2510.0,3870.0,1130.0
16/6/2016,2370.0,3730.0,1060.0
17/6/2016,2260.0,3620.0,1020.0
18/6/2016,2350.0,3800.0,1100.0
19/6/2016,2460.0,3700.0,1160.0
20/6/2016,2330.0,3430.0,1130.0
21/6/2016,2220.0,3510.0,1100.0
22/6/2016,2540.0,4190.0,1230.0
23/6/2016,2840.0,4220.0,1310.0
24/6/2016,2900.0,4210.0,1330.0
25/6/2016,2880.0,4170.0,1310.0
26/6/2016,2840.0,4070.0,1260.0
27/6/2016,2730.0,3840.0,1210.0
28/6/2016,2630.0,3910.0,1180.0
29/6/2016,2640.0,3710.0,1160.0
30/6/2016,2400.0,3280.0,1010.0
31/6/2016,0.0,0.0,0.0
1/7/2016,2120.0,3200.0,928.0
2/7/2016,2190.0,3470.0,1020.0
3/7/2016,2630.0,4080.0,1250.0
4/7/2016,2800.0,3820.0,1300.0
5/7/2016,2600.0,3730.0,1230.0
6/7/2016,2630.0,3610.0,1270.0
7/7/2016,2590.0,3510.0,1240.0
8/7/2016,2790.0,4260.0,1340.0
9/7/2016,3110.0,4470.0,1460.0
10/7/2016,2850.0,3920.0,1310.0
11/7/2016,2400.0,3500.0,1080.0
12/7/2016,2400.0,3840.0,1100.0
13/7/2016,2480.0,3760.0,1120.0
14/7/2016,2440.0,3770.0,1120.0
15/7/2016,2490.0,3870.0,1120.0
16/7/2016,2690.0,4220.0,1220.0
17/7/2016,3030.0,4470.0,1370.0
18/7/2016,2820.0,3970.0,1290.0
19/7/2016,2700.0,3880.0,1250.0
20/7/2016,2690.0,3780.0,1240.0
21/7/2016,2810.0,3760.0,1230.0
22/7/2016,2720.0,3540.0,1160.0
23/7/2016,2480.0,3160.0,1050.0
24/7/2016,2300.0,3090.0,1010.0
25/7/2016,1790.0,2550.0,828.0
26/7/2016,1720.0,2920.0,799.0
27/7/2016,2080.0,3400.0,937.0
28/7/2016,2570.0,3160.0,1200.0
29/7/2016,2480.0,3880.0,1160.0
30/7/2016,4120.0,6160.0,1830.0
31/7/2016,4630.0,6150.0,2080.0
1/8/2016,4080.0,5310.0,1850.0
2/8/2016,3750.0,5040.0,1700.0
3/8/2016,3520.0,4640.0,1570.0
4/8/2016,3050.0,3970.0,1440.0
5/8/2016,2890.0,4030.0,1380.0
6/8/2016,3490.0,5280.0,1550.0
7/8/2016,4120.0,5850.0,1840.0
8/8/2016,3970.0,5460.0,1760.0
9/8/2016,3650.0,5210.0,1590.0
10/8/2016,3510.0,5080.0,1530.0
11/8/2016,3510.0,5180.0,1530.0
12/8/2016,3640.0,5260.0,1580.0
13/8/2016,3760.0,5420.0,1670.0
14/8/2016,4020.0,5660.0,1780.0
15/8/2016,4280.0,5920.0,1950.0
16/8/2016,4470.0,6010.0,2040.0
17/8/2016,4350.0,5820.0,1990.0
18/8/2016,4230.0,5660.0,1950.0
19/8/2016,4340.0,5660.0,2020.0
20/8/2016,5230.0,7340.0,2390.0
21/8/2016,7060.0,9460.0,3100.0
22/8/2016,6820.0,8380.0,2970.0
23/8/2016,5950.0,7360.0,2620.0
24/8/2016,5410.0,6810.0,2400.0
25/8/2016,4940.0,6200.0,2190.0
26/8/2016,4440.0,5640.0,1960.0
27/8/2016,3920.0,5260.0,1750.0
28/8/2016,3620.0,5000.0,1680.0
29/8/2016,3320.0,4390.0,1570.0
30/8/2016,3160.0,4320.0,1500.0
31/8/2016,3050.0,4190.0,1450.0
1/9/2016,2990.0,4150.0,1400.0
2/9/2016,2830.0,4030.0,1320.0
3/9/2016,2470.0,3480.0,1190.0
4/9/2016,2320.0,3570.0,1100.0
5/9/2016,2200.0,3270.0,1040.0
6/9/2016,2100.0,3280.0,991.0
7/9/2016,2030.0,3060.0,923.0
8/9/2016,2120.0,3540.0,979.0
9/9/2016,2660.0,4010.0,1230.0
10/9/2016,2580.0,3680.0,1200.0
11/9/2016,2370.0,3490.0,1120.0
12/9/2016,2460.0,3610.0,1170.0
13/9/2016,2550.0,3730.0,1220.0
14/9/2016,2680.0,3740.0,1260.0
15/9/2016,2460.0,3400.0,1170.0
16/9/2016,2280.0,3320.0,1080.0
17/9/2016,2330.0,3470.0,1090.0
18/9/2016,2320.0,3490.0,1060.0
19/9/2016,2200.0,3430.0,1040.0
20/9/2016,2320.0,3650.0,1040.0
21/9/2016,2440.0,3650.0,1090.0
22/9/2016,2410.0,3490.0,1100.0
23/9/2016,2520.0,3830.0,1070.0
24/9/2016,2930.0,4220.0,1330.0
25/9/2016,2890.0,3830.0,1320.0
26/9/2016,2330.0,2980.0,1090.0
27/9/2016,2060.0,2870.0,984.0
28/9/2016,2000.0,2900.0,932.0
29/9/2016,1990.0,2980.0,914.0
30/9/2016,1880.0,2850.0,877.0
31/9/2016,0.0,0.0,0.0
1/10/2016,1760.0,2660.0,798.0
2/10/2016,1540.0,2420.0,708.0
3/10/2016,1440.0,2340.0,664.0
4/10/2016,1550.0,2500.0,707.0
5/10/2016,1740.0,2840.0,781.0
6/10/2016,1880.0,2880.0,854.0
7/10/2016,1850.0,2710.0,857.0
8/10/2016,1790.0,2670.0,843.0
9/10/2016,1700.0,2410.0,767.0
10/10/2016,1660.0,2340.0,779.0
11/10/2016,1890.0,2740.0,890.0
12/10/2016,1840.0,2330.0,877.0
13/10/2016,1510.0,2020.0,730.0
14/10/2016,1380.0,1830.0,663.0
15/10/2016,1330.0,1700.0,671.0
16/10/2016,1200.0,1610.0,613.0
17/10/2016,1040.0,1570.0,513.0
18/10/2016,1170.0,1710.0,573.0
19/10/2016,1030.0,1600.0,511.0
20/10/2016,1210.0,1590.0,576.0
21/10/2016,1230.0,1560.0,628.0
22/10/2016,1250.0,1570.0,633.0
23/10/2016,1260.0,1490.0,653.0
24/10/2016,1120.0,1340.0,597.0
25/10/2016,1050.0,1340.0,574.0
26/10/2016,996.0,1340.0,542.0
27/10/2016,955.0,1440.0,509.0
28/10/2016,986.0,1640.0,499.0
29/10/2016,899.0,1460.0,471.0
30/10/2016,821.0,1220.0,455.0
31/10/2016,828.0,1140.0,478.0
1/11/2016,839.0,1260.0,523.0
2/11/2016,1030.0,1290.0,556.0
3/11/2016,1130.0,1290.0,589.0
4/11/2016,1190.0,1330.0,646.0
5/11/2016,1160.0,1280.0,615.0
6/11/2016,1130.0,1320.0,610.0
7/11/2016,1130.0,1360.0,647.0
8/11/2016,1180.0,1510.0,661.0
9/11/2016,1050.0,1430.0,575.0
10/11/2016,960.0,1530.0,524.0
11/11/2016,1270.0,2030.0,628.0
12/11/2016,1730.0,2710.0,815.0
13/11/2016,1860.0,2880.0,868.0
14/11/2016,1880.0,2840.0,861.0
15/11/2016,1990.0,2830.0,927.0
16/11/2016,2010.0,2770.0,952.0
17/11/2016,2030.0,2720.0,976.0
18/11/2016,2070.0,2690.0,990.0
19/11/2016,2050.0,2680.0,994.0
20/11/2016,1990.0,2650.0,968.0
21/11/2016,1880.0,2500.0,913.0
22/11/2016,1810.0,2480.0,846.0
23/11/2016,1620.0,2110.0,817.0
24/11/2016,1340.0,2000.0,661.0
25/11/2016,1430.0,2140.0,702.0
26/11/2016,1420.0,2150.0,707.0
27/11/2016,1370.0,2260.0,670.0
28/11/2016,1560.0,2160.0,765.0
29/11/2016,1590.0,2030.0,767.0
30/11/2016,1590.0,2080.0,780.0
31/11/2016,0.0,0.0,0.0
1/12/2016,1520.0,2040.0,766.0
2/12/2016,1550.0,1990.0,780.0
3/12/2016,1530.0,1850.0,786.0
4/12/2016,1510.0,1790.0,773.0
5/12/2016,1250.0,1430.0,692.0
6/12/2016,1020.0,1310.0,570.0
7/12/2016,1100.0,1430.0,571.0
8/12/2016,1090.0,1390.0,574.0
9/12/2016,1060.0,1490.0,517.0
10/12/2016,965.0,1550.0,535.0
11/12/2016,858.0,1440.0,493.0
12/12/2016,1050.0,1310.0,563.0
13/12/2016,1260.0,1540.0,624.0
14/12/2016,1270.0,1460.0,641.0
15/12/2016,1210.0,1430.0,673.0
16/12/2016,1260.0,1520.0,690.0
17/12/2016,1460.0,1670.0,727.0
18/12/2016,1460.0,1630.0,733.0
19/12/2016,1310.0,1440.0,700.0
20/12/2016,1200.0,1440.0,642.0
21/12/2016,1190.0,1610.0,615.0
22/12/2016,1210.0,1850.0,613.0
23/12/2016,1140.0,1820.0,556.0
24/12/2016,1110.0,1670.0,568.0
25/12/2016,1150.0,1560.0,635.0
26/12/2016,1170.0,1420.0,646.0
27/12/2016,992.0,1300.0,593.0
28/12/2016,946.0,1210.0,499.0
29/12/2016,1030.0,1270.0,571.0
30/12/2016,1190.0,1410.0,622.0
31/12/2016,1170.0,1310.0,638.0
1/1/2017,1150.0,1340.0,580.0
2/1/2017,1030.0,1230.0,513.0
3/1/2017,1060.0,1440.0,497.0
4/1/2017,1080.0,1520.0,522.0
5/1/2017,1040.0,1580.0,489.0
6/1/2017,929.0,1500.0,449.0
7/1/2017,807.0,1550.0,391.0
8/1/2017,935.0,2140.0,390.0
9/1/2017,1770.0,3260.0,722.0
10/1/2017,2260.0,3620.0,971.0
11/1/2017,2410.0,3690.0,1070.0
12/1/2017,2510.0,3740.0,1140.0
13/1/2017,2620.0,4010.0,1200.0
14/1/2017,2510.0,3640.0,1170.0
15/1/2017,1990.0,2710.0,943.0
16/1/2017,1480.0,1870.0,705.0
17/1/2017,1220.0,1550.0,608.0
18/1/2017,1040.0,1390.0,529.0
19/1/2017,928.0,1370.0,437.0
20/1/2017,859.0,1460.0,407.0
21/1/2017,971.0,1860.0,442.0
22/1/2017,1660.0,3140.0,673.0
23/1/2017,2090.0,3500.0,889.0
24/1/2017,2200.0,3560.0,963.0
25/1/2017,2340.0,3660.0,1040.0
26/1/2017,2250.0,3310.0,985.0
27/1/2017,1700.0,2080.0,805.0
28/1/2017,1210.0,1280.0,608.0
29/1/2017,1030.0,1110.0,545.0
30/1/2017,934.0,1120.0,475.0
31/1/2017,895.0,1130.0,443.0
1/2/2017,883.0,1040.0,435.0
2/2/2017,872.0,979.0,429.0
3/2/2017,845.0,1130.0,418.0
4/2/2017,898.0,1600.0,401.0
5/2/2017,1460.0,2960.0,569.0
6/2/2017,2010.0,3530.0,835.0
7/2/2017,2310.0,3730.0,960.0
8/2/2017,2360.0,3520.0,1060.0
9/2/2017,1980.0,2920.0,904.0
10/2/2017,2060.0,3260.0,924.0
11/2/2017,2300.0,3610.0,1020.0
12/2/2017,1970.0,2680.0,918.0
13/2/2017,1260.0,1500.0,607.0
14/2/2017,925.0,1160.0,473.0
15/2/2017,872.0,1330.0,422.0
16/2/2017,889.0,1460.0,448.0
17/2/2017,766.0,1470.0,366.0
18/2/2017,730.0,1500.0,315.0
19/2/2017,635.0,1150.0,285.0
20/2/2017,819.0,982.0,402.0
21/2/2017,961.0,1160.0,465.0
22/2/2017,948.0,1300.0,479.0
23/2/2017,1120.0,1520.0,528.0
24/2/2017,1030.0,1530.0,474.0
25/2/2017,974.0,1450.0,467.0
26/2/2017,921.0,1140.0,458.0
27/2/2017,814.0,958.0,426.0
28/2/2017,825.0,1140.0,434.0
29/2/2017,0.0,0.0,0.0
30/2/2017,0.0,0.0,0.0
31/2/2017,0.0,0.0,0.0
1/3/2017,819.0,1320.0,385.0
2/3/2017,771.0,1410.0,365.0
3/3/2017,712.0,1240.0,330.0
4/3/2017,721.0,1190.0,353.0
5/3/2017,704.0,1010.0,347.0
6/3/2017,670.0,910.0,341.0
7/3/2017,780.0,1140.0,387.0
8/3/2017,916.0,1270.0,471.0
9/3/2017,1000.0,1290.0,489.0
10/3/2017,1020.0,1330.0,482.0
11/3/2017,1030.0,1430.0,476.0
12/3/2017,1010.0,1430.0,461.0
13/3/2017,1030.0,1470.0,493.0
14/3/2017,936.0,1470.0,447.0
15/3/2017,834.0,1330.0,371.0
16/3/2017,722.0,1270.0,387.0
17/3/2017,745.0,1270.0,394.0
18/3/2017,771.0,1200.0,399.0
19/3/2017,722.0,977.0,361.0
20/3/2017,768.0,912.0,378.0
21/3/2017,888.0,1280.0,426.0
22/3/2017,1000.0,1520.0,520.0
23/3/2017,990.0,1420.0,507.0
24/3/2017,1140.0,1570.0,529.0
25/3/2017,1090.0,1580.0,523.0
26/3/2017,949.0,1480.0,435.0
27/3/2017,906.0,1240.0,434.0
28/3/2017,902.0,1320.0,427.0
29/3/2017,933.0,1480.0,405.0
30/3/2017,902.0,1520.0,362.0
31/3/2017,954.0,1530.0,394.0
1/4/2017,849.0,1510.0,369.0
2/4/2017,1110.0,1700.0,512.0
3/4/2017,1280.0,1720.0,594.0
4/4/2017,1320.0,1730.0,599.0
5/4/2017,1320.0,1760.0,623.0
6/4/2017,1270.0,1700.0,605.0
7/4/2017,1230.0,1700.0,556.0
8/4/2017,1280.0,1870.0,571.0
9/4/2017,1290.0,1970.0,549.0
10/4/2017,1240.0,2050.0,535.0
11/4/2017,1100.0,1910.0,465.0
12/4/2017,1060.0,1980.0,442.0
13/4/2017,1040.0,1860.0,430.0
14/4/2017,1120.0,1900.0,484.0
15/4/2017,1320.0,2080.0,561.0
16/4/2017,1250.0,1910.0,545.0
17/4/2017,1100.0,1610.0,491.0
18/4/2017,1150.0,1910.0,499.0
19/4/2017,1400.0,2320.0,626.0
20/4/2017,1500.0,2360.0,676.0
21/4/2017,1520.0,2470.0,670.0
22/4/2017,1580.0,2580.0,677.0
23/4/2017,1440.0,2270.0,622.0
24/4/2017,1270.0,2070.0,573.0
25/4/2017,1290.0,2220.0,561.0
26/4/2017,1280.0,2280.0,522.0
27/4/2017,1320.0,2350.0,532.0
28/4/2017,1440.0,2460.0,581.0
29/4/2017,1600.0,2460.0,667.0
30/4/2017,1630.0,2440.0,682.0
31/4/2017,0.0,0.0,0.0
1/5/2017,1610.0,2320.0,715.0
2/5/2017,1570.0,2110.0,698.0
3/5/2017,1480.0,2110.0,681.0
4/5/2017,1800.0,2530.0,726.0
5/5/2017,1640.0,2720.0,693.0
6/5/2017,1700.0,2770.0,682.0
7/5/2017,1560.0,2660.0,637.0
8/5/2017,1440.0,2540.0,581.0
9/5/2017,1370.0,2510.0,541.0
10/5/2017,1430.0,2630.0,575.0
11/5/2017,1540.0,2700.0,657.0
12/5/2017,1640.0,2770.0,688.0
13/5/2017,1610.0,2770.0,715.0
14/5/2017,1650.0,2710.0,729.0
15/5/2017,1670.0,2600.0,720.0
16/5/2017,1680.0,2770.0,728.0
17/5/2017,1780.0,2850.0,768.0
18/5/2017,1690.0,2750.0,739.0
19/5/2017,1720.0,2710.0,759.0
20/5/2017,1810.0,2820.0,778.0
21/5/2017,1940.0,3080.0,840.0
22/5/2017,1980.0,3140.0,830.0
23/5/2017,1890.0,3160.0,791.0
24/5/2017,1960.0,3410.0,800.0
25/5/2017,2160.0,3670.0,864.0
26/5/2017,2220.0,3570.0,902.0
27/5/2017,2190.0,3510.0,943.0
28/5/2017,2250.0,3540.0,1000.0
29/5/2017,2260.0,3510.0,1030.0
30/5/2017,2390.0,3510.0,1060.0
31/5/2017,2470.0,3690.0,1080.0
1/6/2017,2420.0,3700.0,1080.0
2/6/2017,2290.0,3530.0,984.0
3/6/2017,2120.0,3450.0,877.0
4/6/2017,2020.0,3440.0,828.0
5/6/2017,1950.0,3310.0,783.0
6/6/2017,1870.0,3280.0,751.0
7/6/2017,1940.0,3380.0,797.0
8/6/2017,2120.0,3550.0,898.0
9/6/2017,2240.0,3520.0,963.0
10/6/2017,2230.0,3400.0,967.0
11/6/2017,2110.0,3200.0,910.0
12/6/2017,2010.0,3140.0,888.0
13/6/2017,2080.0,3300.0,910.0
14/6/2017,2250.0,3540.0,1000.0
15/6/2017,2320.0,3730.0,997.0
16/6/2017,2500.0,4030.0,1090.0
17/6/2017,2610.0,4190.0,1130.0
18/6/2017,2560.0,4050.0,1100.0
19/6/2017,2520.0,4030.0,1090.0
20/6/2017,2420.0,3960.0,1010.0
21/6/2017,2590.0,4320.0,1090.0
22/6/2017,2750.0,4450.0,1170.0
23/6/2017,2950.0,4610.0,1290.0
24/6/2017,3030.0,4560.0,1350.0
25/6/2017,3030.0,4540.0,1370.0
26/6/2017,3050.0,4570.0,1390.0
27/6/2017,3240.0,4930.0,1480.0
28/6/2017,3760.0,5570.0,1710.0
29/6/2017,4180.0,6100.0,1940.0
30/6/2017,4560.0,6440.0,2120.0
31/6/2017,0.0,0.0,0.0
1/7/2017,4530.0,6240.0,2130.0
2/7/2017,4110.0,5740.0,1890.0
3/7/2017,3640.0,5330.0,1640.0
4/7/2017,3610.0,5470.0,1570.0
5/7/2017,4280.0,6390.0,1880.0
6/7/2017,4950.0,7040.0,2280.0
7/7/2017,4920.0,6820.0,2290.0
8/7/2017,4970.0,6790.0,2300.0
9/7/2017,4940.0,6700.0,2290.0
10/7/2017,4670.0,6350.0,2180.0
11/7/2017,4640.0,6360.0,2190.0
12/7/2017,4770.0,6580.0,2250.0
13/7/2017,5390.0,7440.0,2570.0
14/7/2017,5640.0,7630.0,2730.0
15/7/2017,5460.0,7310.0,2640.0
16/7/2017,5090.0,6830.0,2430.0
17/7/2017,4760.0,6290.0,2240.0
18/7/2017,5360.0,7750.0,2530.0
19/7/2017,6560.0,9060.0,3180.0
20/7/2017,6770.0,9110.0,3320.0
21/7/2017,6860.0,9270.0,3380.0
22/7/2017,7330.0,10100.0,3620.0
23/7/2017,8040.0,10900.0,4020.0
24/7/2017,8100.0,10800.0,4040.0
25/7/2017,7640.0,10100.0,3810.0
26/7/2017,7200.0,9510.0,3580.0
27/7/2017,6540.0,8560.0,3250.0
28/7/2017,5490.0,7180.0,2670.0
29/7/2017,4530.0,6080.0,2130.0
30/7/2017,3950.0,5450.0,1740.0
31/7/2017,3710.0,5160.0,1540.0
1/8/2017,3320.0,5080.0,1440.0
2/8/2017,3250.0,4990.0,1420.0
3/8/2017,3220.0,4860.0,1400.0
4/8/2017,3230.0,4790.0,1430.0
5/8/2017,3350.0,5030.0,1540.0
6/8/2017,3760.0,5580.0,1750.0
7/8/2017,4150.0,5990.0,1940.0
8/8/2017,4260.0,5900.0,1980.0
9/8/2017,3840.0,5340.0,1770.0
10/8/2017,3470.0,5050.0,1570.0
11/8/2017,3220.0,4910.0,1450.0
12/8/2017,3420.0,5390.0,1540.0
13/8/2017,3990.0,5990.0,1770.0
14/8/2017,4200.0,6070.0,1910.0
15/8/2017,4260.0,6100.0,1980.0
16/8/2017,4380.0,6350.0,2060.0
17/8/2017,4990.0,7120.0,2330.0
18/8/2017,5840.0,8430.0,2840.0
19/8/2017,7250.0,10200.0,3600.0
20/8/2017,7560.0,10100.0,3780.0
21/8/2017,6970.0,9180.0,3450.0
22/8/2017,6160.0,8050.0,3050.0
23/8/2017,5170.0,6850.0,2460.0
24/8/2017,4980.0,7130.0,2330.0
25/8/2017,5620.0,7920.0,2630.0
26/8/2017,6710.0,9730.0,3300.0
27/8/2017,8060.0,11300.0,4030.0
28/8/2017,8570.0,11500.0,4300.0
29/8/2017,7590.0,9880.0,3790.0
