,1,2,3,4,5,6,7,8,9,10,11,12
31,2140,,1280,,2000,,5570,5070,,2530,,909
2019,1,2,3,4,5,6,7,8,9,10,11,12
1,857,1980,1130,1440,1530,2210,1580,3370,3100,1140,1330,1270
2,920,2060,1130,1530,1480,2420,1670,3360,3520,1130,1290,968
3,1140,2050,1030,1470,1600,2620,1810,3350,2970,1190,1250,911
4,1180,1520,892,1480,1710,2630,1850,3830,2440,1230,1180,952
5,1200,1110,1030,1580,1780,2560,1850,4720,2130,1330,1200,992
6,1170,1070,1020,1590,1860,2580,2200,5230,1920,1340,1250,915
7,1090,1100,959,1560,1980,2600,2360,4780,1850,1300,1210,874
8,1100,990,985,1530,2130,2580,2070,4060,1780,1310,1060,829
9,1130,917,1060,1570,2210,2400,1920,3680,1710,1360,977,800
10,1200,827,867,1610,2190,2160,1780,3500,1760,1320,907,770
11,1560,779,680,1670,2130,2200,1460,3330,2390,1400,853,784
12,1530,768,799,1730,2170,2080,1540,3110,2820,1370,896,823
13,1310,987,920,1800,2090,2050,2290,2910,2760,1210,937,944
14,1100,1550,923,1820,2020,1970,2580,2800,2260,1250,936,1060
15,1050,1880,1000,1890,2060,1940,2520,2740,1830,1370,1070,1100
16,972,1960,1050,1960,2100,2150,2570,2710,1610,1430,1250,1030
17,963,1660,1040,1940,2060,2210,2640,2640,1570,1430,1330,1030
18,1240,1490,1010,1870,2110,2370,2700,2550,1610,1390,1190,995
19,1720,1580,1040,1710,2130,2610,2690,2280,1680,1310,1020,952
20,1980,1610,1060,1620,2060,2740,2630,2050,1590,1420,1020,897
21,1790,1490,1030,1640,2050,2870,2700,1920,1600,1350,1140,833
22,1690,1310,988,1670,2070,2750,2460,1750,1570,1410,1140,692
23,1910,1140,946,1690,2100,2510,2380,1690,1520,1490,1040,647
24,1920,840,901,1710,2120,2220,2570,1530,1430,1400,862,848
25,1470,655,970,1730,2140,2110,2660,1490,1510,1390,721,924
26,1070,727,951,1730,2280,2140,2850,1350,1430,1420,871,975
27,893,913,1100,1820,2180,2180,3150,1390,1370,1260,1070,902
28,824,1120,1190,1820,2090,2040,3060,1510,1420,1040,1170,975
29,997,,1200,1710,2200,1850,2860,1730,1420,912,1210,1010
30,1640,,1190,1640,2140,1740,2900,1970,1200,1060,1280,977
31,1890,,1290,,2250,,3180,2160,,1290,,891
