Time,Ban_Don,Cau_14,Dak_Mot,Dak_to,Duc_Xuyen,Giang_Son,Kon_Plong,Kon_Tum,Krong_Buk,Trung_Nghia
2011-02-07,117.0,142.0,16.3,-1e-30,9.0,43.0,28.2,41.0,2.2,-1e-30
2011-02-08,116.0,97.9,16.3,-1e-30,14.0,41.0,27.5,39.9,1.1,-1e-30
2011-02-09,90.0,98.5,16.3,-1e-30,18.0,39.0,26.8,44.7,0.2,-1e-30
2011-02-10,117.0,108.0,16.3,-1e-30,36.0,36.0,26.1,44.2,0.2,-1e-30
2011-02-11,53.0,48.4,16.2,-1e-30,15.0,35.0,25.5,38.4,0.2,-1e-30
2011-02-12,53.0,72.0,16.0,-1e-30,29.0,35.0,25.1,36.9,0.2,-1e-30
2011-02-13,68.0,53.4,16.0,-1e-30,20.0,34.0,25.1,36.1,0.1,-1e-30
2011-02-14,73.0,58.9,15.8,-1e-30,25.0,34.0,25.8,37.0,0.1,-1e-30
2011-02-15,131.0,78.9,15.6,-1e-30,23.0,33.0,26.8,37.0,0.1,-1e-30
2011-02-16,141.0,123.0,15.5,-1e-30,34.0,31.0,26.1,36.9,0.1,-1e-30
2011-02-17,89.0,103.0,15.3,-1e-30,35.0,29.0,25.8,36.1,0.1,-1e-30
2011-02-18,141.0,92.5,15.3,-1e-30,35.0,29.0,24.8,35.2,0.1,-1e-30
2011-02-19,163.0,97.3,15.1,-1e-30,54.0,28.0,23.8,34.8,0.1,-1e-30
2011-02-20,103.0,105.0,14.9,-1e-30,52.0,27.0,21.9,36.1,0.1,-1e-30
2011-02-21,155.0,102.0,14.9,-1e-30,108.0,26.0,22.5,36.1,0.1,-1e-30
2011-02-22,177.0,117.0,14.9,-1e-30,62.0,25.0,23.1,35.2,0.1,-1e-30
2011-02-23,134.0,121.0,14.6,-1e-30,48.0,25.0,23.2,32.6,0.1,-1e-30
2011-02-24,169.0,92.4,14.5,-1e-30,48.0,24.0,21.2,31.7,0.1,-1e-30
2011-02-25,162.0,117.0,13.9,-1e-30,49.0,24.0,20.3,31.7,0.1,-1e-30
2011-02-26,132.0,106.0,13.6,-1e-30,48.0,24.0,22.2,30.8,0.1,-1e-30
2011-02-27,102.0,82.8,13.6,-1e-30,44.0,23.0,24.8,31.3,0.1,-1e-30
2011-02-28,137.0,105.0,13.6,-1e-30,41.0,23.0,25.8,30.0,0.0,-1e-30
2011-03-01,85.0,74.1,13.6,-1e-30,47.0,22.0,27.8,28.8,0.0,-1e-30
2011-03-02,80.0,62.0,13.2,-1e-30,46.0,22.0,28.9,29.1,0.0,-1e-30
2011-03-03,58.0,82.1,13.2,-1e-30,43.0,21.0,28.2,28.4,0.0,-1e-30
2011-03-04,69.0,81.9,13.1,-1e-30,46.0,20.0,32.4,30.9,0.1,-1e-30
2011-03-05,47.0,84.2,12.9,-1e-30,50.0,20.0,29.5,28.4,0.1,-1e-30
2011-03-06,54.0,35.3,12.8,-1e-30,41.0,21.0,28.2,51.7,0.1,-1e-30
2011-03-07,41.0,93.6,14.0,-1e-30,50.0,22.0,27.8,78.3,0.1,-1e-30
2011-03-08,74.0,90.7,13.4,-1e-30,52.0,22.0,27.1,64.4,0.1,-1e-30
2011-03-09,109.0,119.0,12.9,-1e-30,114.0,22.0,27.8,55.1,0.1,-1e-30
2011-03-10,152.0,108.0,12.6,-1e-30,124.0,22.0,27.5,41.0,0.0,-1e-30
2011-03-11,159.0,158.0,12.6,-1e-30,118.0,23.0,27.1,27.7,0.0,-1e-30
2011-03-12,185.0,126.0,12.3,-1e-30,128.0,24.0,26.8,26.3,0.0,-1e-30
2011-03-13,87.0,128.0,12.3,-1e-30,100.0,24.0,26.1,25.7,0.0,-1e-30
2011-03-14,180.0,249.0,12.2,-1e-30,102.0,23.0,25.8,26.0,0.1,-1e-30
2011-03-15,195.0,185.0,12.3,-1e-30,133.0,21.0,25.5,24.0,0.1,-1e-30
2011-03-16,156.0,150.0,12.2,-1e-30,129.0,20.0,25.1,23.6,0.0,-1e-30
2011-03-17,161.0,180.0,12.0,-1e-30,105.0,20.0,26.8,23.6,0.0,-1e-30
2011-03-18,172.0,123.0,11.8,-1e-30,95.0,22.0,29.9,27.4,0.0,-1e-30
2011-03-19,159.0,142.0,12.2,-1e-30,101.0,24.0,28.2,28.9,0.0,-1e-30
2011-03-20,136.0,144.0,12.8,-1e-30,85.0,26.0,27.1,25.7,0.0,-1e-30
2011-03-21,169.0,161.0,14.1,-1e-30,77.0,24.0,28.8,25.7,0.1,-1e-30
2011-03-22,191.0,144.0,14.6,-1e-30,99.0,22.0,27.1,29.3,0.1,-1e-30
2011-03-23,169.0,150.0,14.1,-1e-30,107.0,21.0,25.5,24.3,0.1,-1e-30
2011-03-24,169.0,168.0,13.1,-1e-30,110.0,24.0,29.5,23.3,0.1,-1e-30
2011-03-25,159.0,170.0,12.6,-1e-30,101.0,37.0,39.4,35.6,0.1,-1e-30
2011-03-26,163.0,139.0,12.9,-1e-30,82.0,59.0,49.6,41.5,0.1,-1e-30
2011-03-27,56.0,161.0,13.3,-1e-30,20.0,67.0,42.9,48.9,0.1,-1e-30
2011-03-28,93.0,146.0,12.5,-1e-30,54.0,63.0,44.6,36.8,0.1,-1e-30
2011-03-29,149.0,146.0,12.3,-1e-30,92.0,56.0,47.5,44.1,0.1,-1e-30
2011-03-30,116.0,132.0,12.1,-1e-30,107.0,49.0,42.6,43.6,0.1,-1e-30
2011-03-31,151.0,123.0,12.0,-1e-30,89.0,45.0,37.0,36.1,0.1,-1e-30
2011-04-01,133.0,143.0,11.8,-1e-30,22.0,41.0,32.9,32.4,0.1,-1e-30
2011-04-02,84.0,147.0,12.1,-1e-30,59.0,38.0,31.2,31.4,0.1,-1e-30
2011-04-03,67.0,124.0,12.0,-1e-30,47.0,36.0,28.9,30.4,0.1,-1e-30
2011-04-04,150.0,149.0,11.8,-1e-30,80.0,33.0,28.2,24.7,0.0,-1e-30
2011-04-05,196.0,150.0,11.8,-1e-30,96.0,31.0,28.2,25.7,0.0,-1e-30
2011-04-06,182.0,147.0,11.7,-1e-30,92.0,29.0,28.2,22.6,0.0,-1e-30
2011-04-07,176.0,157.0,11.9,-1e-30,104.0,27.0,27.8,22.2,0.0,-1e-30
2011-04-08,156.0,146.0,12.3,-1e-30,104.0,25.0,27.5,21.6,0.0,-1e-30
2011-04-09,155.0,145.0,12.5,-1e-30,115.0,23.0,27.1,21.0,0.0,-1e-30
2011-04-10,88.0,143.0,11.8,-1e-30,84.0,23.0,26.8,20.8,0.0,-1e-30
2011-04-11,129.0,140.0,11.3,-1e-30,103.0,21.0,26.1,20.5,0.0,-1e-30
2011-04-12,117.0,73.2,11.3,-1e-30,78.0,21.0,25.8,20.2,0.0,-1e-30
2011-04-13,154.0,128.0,11.3,-1e-30,113.0,21.0,24.5,19.9,0.0,-1e-30
2011-04-14,156.0,127.0,11.3,-1e-30,90.0,19.0,25.5,20.5,0.0,-1e-30
2011-04-15,159.0,139.0,11.5,-1e-30,93.0,20.0,25.1,19.9,0.0,-1e-30
2011-04-16,192.0,151.0,11.6,-1e-30,113.0,20.0,30.0,22.3,0.0,-1e-30
2011-04-17,166.0,144.0,15.6,-1e-30,72.0,20.0,40.7,33.7,0.1,-1e-30
2011-04-18,152.0,147.0,18.8,-1e-30,91.0,22.0,39.0,30.9,0.1,-1e-30
2011-04-19,183.0,149.0,23.7,-1e-30,114.0,27.0,49.2,43.2,0.3,-1e-30
2011-04-20,173.0,118.0,15.6,-1e-30,47.0,33.0,39.7,38.1,0.5,-1e-30
2011-04-21,165.0,139.0,15.7,-1e-30,45.0,40.0,37.6,25.7,0.1,-1e-30
2011-04-22,166.0,127.0,19.4,-1e-30,45.0,38.0,43.1,27.1,0.0,-1e-30
2011-04-23,175.0,139.0,27.4,-1e-30,43.0,33.0,41.4,35.7,0.0,-1e-30
2011-04-24,91.0,76.1,17.7,-1e-30,31.0,28.0,34.3,33.9,0.0,-1e-30
2011-04-25,140.0,143.0,15.7,-1e-30,42.0,24.0,30.2,25.3,0.0,-1e-30
2011-04-26,163.0,132.0,20.3,-1e-30,49.0,22.0,31.5,25.3,0.0,-1e-30
2011-04-27,162.0,158.0,19.4,-1e-30,43.0,21.0,42.7,26.5,0.0,-1e-30
2011-04-28,166.0,111.0,35.3,-1e-30,45.0,22.0,50.8,40.1,0.0,-1e-30
2011-04-29,161.0,119.0,18.2,-1e-30,36.0,23.0,38.1,34.9,0.0,-1e-30
2011-04-30,74.0,101.0,16.2,-1e-30,7.0,23.0,30.5,25.0,0.0,-1e-30
2011-05-01,61.0,70.8,16.0,-1e-30,3.0,22.0,28.2,25.7,0.0,-1e-30
2011-05-02,52.0,79.6,19.0,-1e-30,3.0,20.0,30.0,21.1,0.0,-1e-30
2011-05-03,91.0,70.0,18.2,-1e-30,44.0,20.0,29.0,22.3,0.0,-1e-30
2011-05-04,130.0,90.7,18.8,-1e-30,48.0,19.0,27.3,21.7,0.0,-1e-30
2011-05-05,160.0,106.0,15.0,-1e-30,31.0,18.0,25.5,19.3,0.0,-1e-30
2011-05-06,152.0,108.0,13.8,-1e-30,43.0,17.0,25.8,18.7,0.0,-1e-30
2011-05-07,167.0,59.4,14.1,-1e-30,27.0,16.0,42.6,26.0,0.0,-1e-30
2011-05-08,118.0,70.2,50.0,-1e-30,31.0,16.0,60.7,79.0,0.0,-1e-30
2011-05-09,162.0,90.4,26.7,-1e-30,38.0,22.0,44.8,69.5,0.0,-1e-30
2011-05-10,93.0,88.6,23.7,-1e-30,41.0,22.0,31.5,37.6,0.0,-1e-30
2011-05-11,108.0,54.3,22.1,-1e-30,41.0,21.0,27.5,28.6,0.0,-1e-30
2011-05-12,109.0,60.3,19.1,-1e-30,19.0,19.0,27.1,27.1,0.0,-1e-30
2011-05-13,113.0,79.6,23.3,-1e-30,27.0,19.0,27.5,39.6,0.0,-1e-30
2011-05-14,98.0,77.2,28.7,-1e-30,28.0,24.0,31.7,44.4,0.0,-1e-30
2011-05-15,50.0,56.3,23.3,-1e-30,13.0,30.0,44.0,52.0,0.0,-1e-30
2011-05-16,105.0,71.4,25.9,-1e-30,23.0,31.0,55.1,63.5,0.0,-1e-30
2011-05-17,125.0,109.0,24.2,-1e-30,53.0,29.0,88.1,95.2,0.0,-1e-30
2011-05-18,122.0,119.0,44.0,-1e-30,37.0,26.0,163.0,249.0,0.0,-1e-30
2011-05-19,162.0,112.0,42.6,-1e-30,43.0,28.0,64.8,136.0,0.0,-1e-30
2011-05-20,158.0,134.0,28.4,-1e-30,42.0,26.0,43.8,57.3,0.0,-1e-30
2011-05-21,176.0,159.0,23.9,-1e-30,46.0,28.0,42.4,53.9,0.0,-1e-30
2011-05-22,165.0,64.8,23.4,-1e-30,8.0,31.0,38.1,48.9,0.0,-1e-30
2011-05-23,182.0,92.2,22.2,-1e-30,39.0,30.0,44.6,49.2,0.0,-1e-30
2011-05-24,161.0,82.2,39.4,-1e-30,54.0,25.0,65.0,122.0,0.0,-1e-30
2011-05-25,157.0,156.0,56.8,-1e-30,76.0,23.0,51.4,78.4,0.0,-1e-30
2011-05-26,159.0,170.0,48.1,-1e-30,72.0,21.0,59.4,69.1,0.0,-1e-30
2011-05-27,175.0,143.0,38.4,-1e-30,116.0,28.0,47.5,72.6,0.1,-1e-30
2011-05-28,204.0,155.0,39.0,-1e-30,16.0,47.0,48.8,69.3,0.2,-1e-30
2011-05-29,210.0,195.0,40.9,-1e-30,4.0,65.0,43.5,59.5,0.0,-1e-30
2011-05-30,271.0,235.0,41.5,-1e-30,45.0,75.0,46.8,53.2,0.0,-1e-30
2011-05-31,289.0,239.0,47.1,-1e-30,54.0,97.0,78.6,120.0,0.3,-1e-30
2011-06-01,288.0,300.0,94.3,-1e-30,52.0,112.0,135.0,226.0,0.5,-1e-30
2011-06-02,386.0,284.0,104.0,-1e-30,27.0,109.0,62.2,146.0,0.2,-1e-30
2011-06-03,375.0,295.0,57.6,-1e-30,91.0,105.0,56.1,112.0,0.1,-1e-30
2011-06-04,453.0,251.0,43.4,-1e-30,57.0,112.0,46.1,93.9,0.1,-1e-30
2011-06-05,497.0,214.0,33.1,-1e-30,10.0,111.0,46.4,77.3,0.1,-1e-30
2011-06-06,311.0,228.0,45.3,-1e-30,39.0,109.0,59.1,96.1,0.1,-1e-30
2011-06-07,436.0,296.0,54.7,-1e-30,61.0,132.0,57.9,103.0,0.1,-1e-30
2011-06-08,272.0,257.0,39.4,-1e-30,74.0,130.0,53.9,90.7,0.1,-1e-30
2011-06-09,279.0,291.0,43.8,-1e-30,67.0,127.0,46.3,78.5,0.1,-1e-30
2011-06-10,367.0,308.0,63.6,-1e-30,81.0,115.0,56.4,124.0,0.2,-1e-30
2011-06-11,372.0,298.0,55.7,-1e-30,87.0,118.0,40.5,77.6,0.2,-1e-30
2011-06-12,434.0,291.0,45.2,-1e-30,14.0,114.0,45.3,111.0,0.2,-1e-30
2011-06-13,397.0,292.0,45.3,-1e-30,84.0,99.0,40.5,54.7,0.2,-1e-30
2011-06-14,361.0,271.0,54.3,-1e-30,91.0,87.0,45.6,42.6,0.1,-1e-30
2011-06-15,447.0,336.0,52.0,-1e-30,171.0,75.0,41.4,42.6,0.2,-1e-30
2011-06-16,284.0,292.0,46.1,-1e-30,127.0,67.0,39.9,38.9,0.1,-1e-30
2011-06-17,288.0,316.0,72.4,-1e-30,132.0,72.0,43.6,41.5,0.1,-1e-30
2011-06-18,290.0,340.0,108.0,-1e-30,214.0,94.0,60.8,88.7,0.1,-1e-30
2011-06-19,293.0,318.0,76.3,-1e-30,20.0,119.0,48.1,82.4,0.1,-1e-30
2011-06-20,283.0,360.0,71.2,-1e-30,111.0,117.0,48.6,123.0,0.1,-1e-30
2011-06-21,395.0,393.0,183.0,-1e-30,193.0,125.0,50.9,118.0,0.1,-1e-30
2011-06-22,508.0,365.0,124.0,-1e-30,72.0,128.0,53.5,111.0,0.3,-1e-30
2011-06-23,511.0,414.0,83.5,-1e-30,31.0,122.0,47.0,100.0,0.1,-1e-30
2011-06-24,447.0,381.0,334.0,-1e-30,44.0,112.0,62.0,164.0,1.5,-1e-30
2011-06-25,285.0,265.0,199.0,-1e-30,20.0,94.0,68.2,164.0,5.5,-1e-30
2011-06-26,204.0,242.0,113.0,-1e-30,3.0,79.0,50.8,119.0,7.2,-1e-30
2011-06-27,335.0,288.0,106.0,-1e-30,45.0,69.0,43.1,84.0,5.8,-1e-30
2011-06-28,282.0,239.0,93.0,-1e-30,130.0,63.0,40.7,69.9,4.5,-1e-30
2011-06-29,315.0,290.0,178.0,-1e-30,199.0,63.0,68.6,92.7,3.7,-1e-30
2011-06-30,300.0,275.0,154.0,-1e-30,181.0,61.0,61.1,114.0,4.3,-1e-30
2011-07-01,277.0,336.0,141.0,-1e-30,134.0,61.0,51.6,99.4,4.3,-1e-30
2011-07-02,253.0,282.0,138.0,-1e-30,185.0,60.0,45.2,93.8,4.3,-1e-30
2011-07-03,362.0,297.0,126.0,-1e-30,207.0,59.0,41.8,87.7,4.3,-1e-30
2011-07-04,338.0,360.0,132.0,-1e-30,216.0,63.0,43.3,82.6,4.3,-1e-30
2011-07-05,391.0,308.0,128.0,-1e-30,208.0,75.0,45.5,86.3,4.4,-1e-30
2011-07-06,344.0,343.0,79.4,-1e-30,64.0,78.0,53.1,82.2,4.3,-1e-30
2011-07-07,308.0,296.0,69.6,-1e-30,120.0,79.0,75.7,85.6,4.2,-1e-30
2011-07-08,295.0,284.0,77.6,-1e-30,97.0,72.0,43.9,71.2,4.1,-1e-30
2011-07-09,219.0,326.0,75.6,-1e-30,103.0,67.0,46.6,67.6,4.1,-1e-30
2011-07-10,143.0,316.0,70.1,-1e-30,115.0,75.0,43.9,90.5,4.1,-1e-30
2011-07-11,313.0,327.0,89.4,-1e-30,114.0,70.0,49.5,75.9,4.1,-1e-30
2011-07-12,335.0,273.0,78.9,-1e-30,108.0,69.0,57.9,71.1,4.2,-1e-30
2011-07-13,328.0,275.0,86.2,-1e-30,23.0,78.0,46.5,78.8,4.2,-1e-30
2011-07-14,326.0,246.0,128.0,-1e-30,4.0,83.0,53.9,87.2,4.3,-1e-30
2011-07-15,319.0,267.0,119.0,-1e-30,7.0,88.0,59.2,128.0,4.6,-1e-30
2011-07-16,283.0,198.0,102.0,-1e-30,12.0,79.0,54.9,97.7,4.7,-1e-30
2011-07-17,282.0,285.0,97.0,-1e-30,93.0,69.0,49.0,95.6,4.7,-1e-30
2011-07-18,274.0,289.0,98.2,-1e-30,118.0,61.0,47.6,90.2,4.7,-1e-30
2011-07-19,285.0,294.0,98.2,-1e-30,193.0,55.0,47.4,91.2,4.7,-1e-30
2011-07-20,279.0,292.0,89.2,-1e-30,197.0,51.0,45.0,101.0,4.8,-1e-30
2011-07-21,291.0,316.0,95.5,-1e-30,193.0,53.0,45.8,93.8,4.9,-1e-30
2011-07-22,227.0,286.0,104.0,-1e-30,159.0,55.0,43.5,84.6,4.8,-1e-30
2011-07-23,241.0,282.0,100.0,-1e-30,78.0,53.0,41.8,57.2,4.9,-1e-30
2011-07-24,159.0,237.0,89.5,-1e-30,14.0,50.0,48.4,69.3,4.9,-1e-30
2011-07-25,245.0,291.0,99.2,-1e-30,95.0,59.0,49.2,110.0,4.4,-1e-30
2011-07-26,282.0,257.0,103.0,-1e-30,106.0,78.0,54.5,136.0,4.0,-1e-30
2011-07-27,360.0,346.0,93.1,-1e-30,69.0,94.0,84.0,146.0,5.1,-1e-30
2011-07-28,294.0,355.0,80.7,-1e-30,59.0,106.0,50.4,108.0,5.1,-1e-30
2011-07-29,382.0,317.0,102.0,-1e-30,73.0,126.0,72.4,162.0,5.5,-1e-30
2011-07-30,384.0,335.0,126.0,-1e-30,18.0,137.0,67.9,174.0,6.0,-1e-30
2011-07-31,372.0,364.0,122.0,-1e-30,4.0,137.0,78.2,209.0,6.2,-1e-30
2011-08-01,334.0,308.0,139.0,-1e-30,4.0,128.0,71.4,179.0,6.6,-1e-30
2011-08-02,320.0,354.0,133.0,-1e-30,38.0,114.0,69.5,159.0,6.6,-1e-30
2011-08-03,340.0,349.0,101.0,-1e-30,46.0,115.0,60.5,133.0,6.5,-1e-30
2011-08-04,357.0,319.0,110.0,-1e-30,39.0,112.0,55.2,111.0,6.5,-1e-30
2011-08-05,433.0,381.0,152.0,-1e-30,114.0,100.0,59.0,104.0,6.5,-1e-30
2011-08-06,431.0,391.0,243.0,-1e-30,148.0,93.0,78.8,130.0,6.5,-1e-30
2011-08-07,353.0,300.0,214.0,-1e-30,104.0,88.0,81.1,142.0,6.5,-1e-30
2011-08-08,354.0,337.0,230.0,-1e-30,58.0,88.0,64.1,121.0,6.5,-1e-30
2011-08-09,347.0,344.0,175.0,-1e-30,110.0,89.0,67.8,125.0,6.5,-1e-30
2011-08-10,397.0,394.0,161.0,-1e-30,230.0,98.0,63.4,117.0,6.5,-1e-30
2011-08-11,395.0,342.0,150.0,-1e-30,236.0,103.0,59.5,105.0,6.4,-1e-30
2011-08-12,442.0,414.0,132.0,-1e-30,241.0,94.0,56.3,73.1,6.2,-1e-30
2011-08-13,448.0,430.0,132.0,-1e-30,228.0,87.0,60.1,101.0,6.2,-1e-30
2011-08-14,436.0,355.0,132.0,-1e-30,140.0,87.0,59.6,88.2,6.3,-1e-30
2011-08-15,431.0,375.0,134.0,-1e-30,177.0,83.0,57.9,87.9,6.5,-1e-30
2011-08-16,486.0,397.0,186.0,-1e-30,121.0,96.0,107.0,196.0,6.4,-1e-30
2011-08-17,367.0,365.0,161.0,-1e-30,110.0,94.0,66.5,139.0,5.5,-1e-30
2011-08-18,380.0,299.0,136.0,-1e-30,121.0,93.0,59.2,103.0,5.5,-1e-30
2011-08-19,352.0,313.0,131.0,-1e-30,151.0,83.0,58.3,92.3,4.7,-1e-30
2011-08-20,264.0,332.0,119.0,-1e-30,151.0,73.0,55.0,103.0,4.1,-1e-30
2011-08-21,294.0,313.0,126.0,-1e-30,60.0,65.0,62.6,113.0,4.6,-1e-30
2011-08-22,385.0,308.0,127.0,-1e-30,222.0,81.0,94.8,134.0,7.1,-1e-30
2011-08-23,460.0,368.0,126.0,-1e-30,130.0,108.0,75.6,140.0,6.5,-1e-30
2011-08-24,409.0,317.0,118.0,-1e-30,83.0,119.0,73.0,155.0,3.8,-1e-30
2011-08-25,292.0,320.0,139.0,-1e-30,125.0,118.0,75.6,150.0,0.2,-1e-30
2011-08-26,399.0,329.0,135.0,-1e-30,96.0,114.0,66.8,131.0,0.2,-1e-30
2011-08-27,307.0,295.0,113.0,-1e-30,51.0,104.0,65.3,109.0,2.8,-1e-30
2011-08-28,337.0,250.0,112.0,-1e-30,9.0,97.0,68.4,132.0,4.7,-1e-30
2011-08-29,244.0,303.0,144.0,-1e-30,129.0,93.0,80.7,156.0,4.7,-1e-30
2011-08-30,337.0,325.0,151.0,-1e-30,141.0,94.0,65.4,122.0,4.8,-1e-30
2011-08-31,358.0,280.0,128.0,-1e-30,56.0,94.0,67.1,119.0,4.8,-1e-30
2011-09-01,380.0,340.0,164.0,-1e-30,113.0,92.0,86.1,154.0,4.9,-1e-30
2011-09-02,145.0,285.0,138.0,-1e-30,33.0,94.0,102.0,146.0,4.9,-1e-30
2011-09-03,361.0,294.0,141.0,-1e-30,23.0,114.0,72.4,160.0,4.9,-1e-30
2011-09-04,276.0,290.0,122.0,-1e-30,63.0,130.0,66.6,135.0,4.8,-1e-30
2011-09-05,392.0,346.0,163.0,-1e-30,117.0,131.0,65.0,126.0,4.9,-1e-30
2011-09-06,443.0,382.0,158.0,-1e-30,234.0,121.0,65.4,132.0,5.1,-1e-30
2011-09-07,498.0,450.0,157.0,-1e-30,61.0,136.0,73.5,146.0,6.7,-1e-30
2011-09-08,565.0,421.0,166.0,-1e-30,4.0,162.0,67.9,130.0,7.2,-1e-30
2011-09-09,522.0,378.0,153.0,-1e-30,7.0,173.0,64.3,120.0,8.1,-1e-30
2011-09-10,489.0,312.0,154.0,-1e-30,4.0,161.0,83.2,148.0,10.3,-1e-30
2011-09-11,421.0,319.0,283.0,-1e-30,3.0,148.0,144.0,394.0,10.5,-1e-30
2011-09-12,421.0,340.0,246.0,-1e-30,35.0,136.0,102.0,252.0,8.6,-1e-30
2011-09-13,379.0,343.0,186.0,-1e-30,36.0,124.0,88.3,203.0,8.1,-1e-30
2011-09-14,379.0,386.0,182.0,-1e-30,58.0,114.0,77.4,175.0,8.3,-1e-30
2011-09-15,413.0,390.0,190.0,-1e-30,57.0,105.0,79.9,161.0,8.9,-1e-30
2011-09-16,414.0,381.0,188.0,-1e-30,23.0,102.0,80.3,159.0,10.7,-1e-30
2011-09-17,386.0,366.0,198.0,-1e-30,127.0,100.0,83.7,154.0,10.6,-1e-30
2011-09-18,384.0,364.0,184.0,-1e-30,26.0,100.0,72.1,149.0,10.4,-1e-30
2011-09-19,390.0,308.0,169.0,-1e-30,64.0,97.0,67.2,135.0,10.2,-1e-30
2011-09-20,286.0,322.0,201.0,-1e-30,62.0,104.0,73.4,167.0,12.0,-1e-30
2011-09-21,264.0,360.0,200.0,-1e-30,52.0,115.0,94.8,201.0,24.2,-1e-30
2011-09-22,404.0,389.0,200.0,-1e-30,41.0,149.0,89.8,206.0,30.6,-1e-30
2011-09-23,454.0,451.0,224.0,-1e-30,41.0,167.0,115.0,268.0,27.4,-1e-30
2011-09-24,548.0,483.0,449.0,-1e-30,131.0,201.0,310.0,622.0,27.0,-1e-30
2011-09-25,523.0,432.0,254.0,-1e-30,97.0,201.0,172.0,484.0,26.5,-1e-30
2011-09-26,513.0,481.0,195.0,-1e-30,31.0,189.0,117.0,301.0,23.5,-1e-30
2011-09-27,495.0,498.0,206.0,-1e-30,99.0,174.0,96.3,244.0,20.4,-1e-30
2011-09-28,487.0,497.0,199.0,-1e-30,115.0,159.0,93.3,223.0,18.5,-1e-30
2011-09-29,496.0,480.0,205.0,-1e-30,159.0,158.0,89.3,218.0,16.5,-1e-30
2011-09-30,555.0,543.0,199.0,-1e-30,145.0,145.0,86.2,231.0,15.4,-1e-30
2011-10-01,558.0,564.0,199.0,-1e-30,131.0,134.0,86.8,275.0,14.5,-1e-30
2011-10-02,530.0,514.0,199.0,-1e-30,126.0,123.0,128.0,341.0,13.9,-1e-30
2011-10-03,588.0,508.0,194.0,-1e-30,176.0,136.0,89.8,287.0,14.6,-1e-30
2011-10-04,752.0,516.0,180.0,-1e-30,151.0,159.0,81.7,326.0,19.9,-1e-30
2011-10-05,702.0,630.0,178.0,-1e-30,152.0,173.0,104.0,447.0,23.3,-1e-30
2011-10-06,689.0,621.0,191.0,-1e-30,192.0,215.0,157.0,540.0,23.8,-1e-30
2011-10-07,632.0,553.0,173.0,-1e-30,286.0,251.0,96.6,382.0,22.1,-1e-30
2011-10-08,624.0,678.0,189.0,-1e-30,336.0,249.0,154.0,408.0,21.6,-1e-30
2011-10-09,1430.0,956.0,172.0,-1e-30,724.0,244.0,108.0,367.0,22.9,-1e-30
2011-10-10,1750.0,1090.0,206.0,-1e-30,796.0,256.0,187.0,463.0,25.1,-1e-30
2011-10-11,1390.0,1180.0,176.0,-1e-30,624.0,240.0,127.0,436.0,26.2,-1e-30
2011-10-12,1280.0,1340.0,167.0,-1e-30,523.0,228.0,124.0,453.0,24.6,-1e-30
2011-10-13,1430.0,1230.0,165.0,-1e-30,519.0,210.0,121.0,396.0,22.3,-1e-30
2011-10-14,1420.0,1160.0,164.0,-1e-30,520.0,210.0,112.0,420.0,20.9,-1e-30
2011-10-15,1250.0,1140.0,185.0,-1e-30,486.0,216.0,141.0,391.0,19.2,-1e-30
2011-10-16,1250.0,1130.0,209.0,-1e-30,394.0,204.0,169.0,476.0,19.0,-1e-30
2011-10-17,1040.0,1000.0,175.0,-1e-30,388.0,186.0,114.0,366.0,18.0,-1e-30
2011-10-18,1010.0,943.0,156.0,-1e-30,374.0,171.0,114.0,350.0,16.8,-1e-30
2011-10-19,877.0,873.0,213.0,-1e-30,246.0,160.0,477.0,1000.0,16.0,-1e-30
2011-10-20,882.0,784.0,182.0,-1e-30,223.0,161.0,208.0,677.0,27.8,-1e-30
2011-10-21,824.0,725.0,162.0,-1e-30,354.0,205.0,138.0,419.0,37.6,-1e-30
2011-10-22,732.0,712.0,149.0,-1e-30,383.0,254.0,121.0,389.0,34.4,-1e-30
2011-10-23,691.0,707.0,139.0,-1e-30,241.0,265.0,106.0,373.0,26.9,-1e-30
2011-10-24,710.0,691.0,130.0,-1e-30,177.0,253.0,97.4,330.0,22.9,-1e-30
2011-10-25,588.0,661.0,127.0,-1e-30,173.0,234.0,92.3,237.0,20.3,-1e-30
2011-10-26,654.0,641.0,126.0,-1e-30,171.0,206.0,90.5,227.0,18.6,-1e-30
2011-10-27,580.0,621.0,133.0,-1e-30,170.0,185.0,106.0,244.0,17.2,-1e-30
2011-10-28,567.0,607.0,136.0,-1e-30,147.0,173.0,179.0,352.0,16.5,-1e-30
2011-10-29,571.0,556.0,132.0,-1e-30,153.0,165.0,128.0,327.0,15.6,-1e-30
2011-10-30,528.0,597.0,125.0,-1e-30,151.0,158.0,94.2,237.0,15.2,-1e-30
2011-10-31,528.0,504.0,117.0,-1e-30,105.0,151.0,88.4,221.0,14.7,-1e-30
2011-11-01,525.0,494.0,112.0,-1e-30,123.0,141.0,92.7,228.0,14.1,-1e-30
2011-11-02,412.0,443.0,113.0,-1e-30,129.0,130.0,105.0,225.0,13.6,-1e-30
2011-11-03,487.0,482.0,113.0,-1e-30,116.0,137.0,91.7,201.0,13.6,-1e-30
2011-11-04,427.0,402.0,108.0,-1e-30,114.0,147.0,96.2,197.0,13.0,-1e-30
2011-11-05,461.0,454.0,121.0,-1e-30,123.0,145.0,128.0,195.0,12.9,-1e-30
