,1,2,3,4,5,6,7,8,9,10,11,12
17,86,173,118,163,139,191,259,379,204,90,182,133
18,61,186,129,144,144,206,243,373,199,102,185,134
19,64,195,133,124,156,217,236,386,194,90,185,127
20,127,173,129,125,157,213,234,460,195,102,180,116
21,179,139,130,128,158,206,231,598,204,113,169,111
22,188,123,140,143,165,232,218,573,206,114,156,110
23,187,101,135,175,155,247,196,504,201,118,151,99
24,191,82,132,227,170,251,189,460,251,107,120,101
25,188,65,120,206,223,248,153,418,249,102,128,115
26,156,67,133,182,304,238,147,374,204,96,129,117
27,121,59,130,176,335,227,174,334,183,89,122,106
28,126,51,119,166,353,221,225,321,173,87,140,87
29,136,41,124,152,350,218,218,297,170,82,141,102
30,118,,137,142,321,189,350,284,162,78,143,112
31,102,,151,,298,,397,274,,83,,115
2017,1,2,3,4,5,6,7,8,9,10,11,12
1,108,78,68,65,136,202,376,263,523,276,232,86
2,95,77,64,94,132,186,338,260,494,267,213,120
3,91,75,57,111,129,168,297,257,444,253,184,135
4,97,71,61,112,138,159,285,261,406,278,174,133
5,90,106,60,117,132,150,336,279,421,276,182,121
6,81,160,59,114,130,144,400,314,463,286,202,135
7,69,182,68,103,120,153,400,345,452,275,193,135
8,69,200,86,107,109,172,403,351,464,277,187,130
9,138,173,90,102,101,183,401,318,494,282,188,124
10,184,176,88,99,108,184,384,286,553,293,186,114
11,202,192,87,85,125,174,385,265,625,426,183,96
12,214,175,84,80,131,169,395,280,670,758,183,84
13,223,114,91,77,136,173,445,318,682,728,174,86
14,218,86,81,89,139,190,468,340,667,613,168,96
15,180,76,65,105,137,189,456,350,643,511,148,97
16,134,81,68,101,139,205,424,364,609,436,134,96
17,114,64,70,90,146,213,393,408,570,367,139,92
18,98,53,71,92,141,208,439,486,524,316,155,99
19,79,47,63,118,145,204,537,601,448,291,149,94
20,73,72,67,128,149,192,558,628,384,283,153,99
21,80,85,77,127,161,205,567,579,362,271,151,117
22,128,88,96,128,159,219,604,517,355,267,144,116
23,170,98,93,117,152,238,664,429,337,263,129,108
24,183,87,98,107,153,249,667,407,326,258,110,109
25,196,85,97,105,165,252,633,454,310,256,100,106
26,187,83,78,97,172,255,598,555,302,245,97,116
27,154,77,78,99,180,270,548,666,299,234,105,112
28,114,78,77,109,190,308,460,708,308,237,110,115
29,101,,72,127,195,345,376,630,295,235,117,123
30,87,,63,129,199,375,312,565,282,225,100,117
31,80,,70,,204,,280,547,,222,,112
2018,1,2,3,4,5,6,7,8,9,10,11,12
1,112,174,83,90,104,186,261,426,534,248,206,153
2,119,179,83,78,105,184,245,379,503,228,208,142
3,128,173,95,79,117,189,230,357,457,225,198,115
4,130,154,80,92,128,192,223,333,484,224,184,102
5,123,103,74,96,160,178,215,343,525,214,173,106
6,114,69,37,103,186,196,210,419,516,211,153,129
7,112,96,35,91,185,212,208,465,514,207,141,138
8,102,129,51,115,180,207,234,506,501,194,156,143
9,74,151,42,124,160,193,269,530,467,181,156,146
10,63,155,72,115,152,176,327,556,376,176,156,143
11,84,160,84,116,158,167,370,570,291,182,164,135
12,87,160,77,108,156,173,381,570,260,187,171,116
13,119,159,80,104,159,184,385,581,267,195,166,122
14,153,145,72,100,144,196,391,575,304,197,162,127
15,164,100,76,92,141,214,406,564,325,190,165,136
16,168,84,71,80,158,221,443,547,341,178,171,127
17,171,65,76,80,166,239,462,549,316,195,175,92
18,171,69,82,98,161,237,469,567,283,195,170,85
19,168,62,79,103,162,236,477,519,274,202,156,80
20,158,46,86,110,169,230,488,406,296,212,148,90
21,118,55,72,110,167,222,636,331,308,193,143,101
22,90,91,78,113,167,205,753,296,270,177,136,106
23,78,93,88,122,160,186,678,285,245,174,142,117
24,74,83,88,117,159,179,558,276,233,202,154,125
25,98,81,104,108,170,197,448,295,225,255,162,139
26,124,90,105,124,152,336,404,313,220,269,170,138
27,149,88,104,119,134,392,424,301,229,254,172,129
28,170,90,112,111,135,365,490,278,246,246,167,126
29,175,,113,106,150,316,535,281,240,242,160,120
30,185,,108,106,160,280,534,339,249,235,153,105
31,186,,100,,172,,482,449,,220,,81
2019,1,2,3,4,5,6,7,8,9,10,11,12
1,68,169,93,126,131,186,130,289,271,86,114,114
2,72,183,90,136,124,211,141,286,301,87,112,79
3,93,174,83,130,129,230,155,294,257,101,107,69
4,94,130,69,132,142,225,169,344,202,102,99,79
5,100,94,85,135,151,221,169,402,174,113,98,77
6,99,91,88,136,154,225,198,438,155,113,108,73
7,98,89,74,129,165,224,206,402,156,107,100,67
8,97,81,81,122,185,223,177,347,156,114,85,66
9,107,70,82,130,188,207,161,308,146,114,68,61
10,105,59,59,127,186,193,144,294,156,108,64,57
11,132,54,46,132,178,187,120,281,222,115,61,62
12,130,57,52,148,182,177,126,263,254,112,64,64
13,110,75,62,157,179,170,190,250,241,88,75,80
14,93,128,69,159,176,163,215,241,196,92,76,87
15,87,157,79,166,174,162,218,228,152,106,88,92
16,73,165,87,180,174,192,218,227,131,118,107,83
17,77,142,88,172,169,198,222,221,126,117,115,81
18,99,132,82,166,175,206,232,210,130,113,100,75
19,142,147,85,147,177,226,229,187,137,112,74,73
20,166,149,88,135,170,236,222,168,133,121,85,65
21,160,136,80,131,168,248,227,158,139,109,96,64
22,144,113,77,138,169,235,205,147,133,123,93,52
23,167,91,71,140,178,213,204,136,124,127,84,42
24,164,60,70,139,178,191,214,123,122,120,64,62
25,126,37,79,143,185,178,219,124,126,120,46,73
26,88,42,71,144,195,185,236,119,123,111,61,79
27,72,67,85,154,185,188,263,124,123,102,92,73
28,65,91,98,152,178,173,259,101,122,77,97,78
29,74,,104,145,184,153,236,144,113,63,110,80
30,139,,102,140,182,147,242,164,95,86,109,78
31,159,,107,,188,,270,187,,109,,68
