time,wind,max_temp,min_temp,solar_r,humidity,discharge,rain,water_level,vapor,kongplong_q,dakmot_q
2003-11-26,1.0,22.5,22.5,20.514,0.64,221.0,0.0,516.75,8.800551083333334,110.0,74.0
2003-11-27,1.25,23.2,23.2,19.164,0.62,119.0,0.0,516.23,8.800551083333334,80.0,63.2
2003-11-28,1.25,22.0,22.0,20.439,0.66,103.0,0.0,516.13,8.800551083333334,70.5,60.0
2003-11-29,0.0,22.6,22.6,19.096,0.74,95.0,0.0,516.07,8.800551083333334,66.2,58.3
2003-11-30,0.0,23.2,23.2,19.064,0.69,91.8,0.0,516.05,8.800551083333334,65.4,57.6
2003-12-01,0.75,21.6,21.6,19.033,0.69,87.1,0.0,516.03,9.994939166666667,61.5,55.9
2003-12-02,0.75,20.7,20.7,19.004,0.7,82.5,0.0,515.99,9.994939166666667,58.3,54.5
2003-12-03,0.75,19.8,19.8,18.976,0.71,77.9,0.0,515.97,9.994939166666667,57.3,54.5
2003-12-04,0.75,21.5,21.5,13.755,0.74,75.2,0.0,515.95,9.994939166666667,56.2,54.5
2003-12-05,1.0,19.9,19.9,17.628,0.69,74.1,0.0,515.94,9.994939166666667,55.2,53.2
2003-12-06,1.0,21.4,21.4,20.198,0.68,72.7,0.0,515.93,9.994939166666667,54.2,51.8
2003-12-07,0.75,20.1,20.1,12.408,0.71,69.8,0.0,515.91,9.994939166666667,53.2,50.5
2003-12-08,0.75,18.6,18.6,18.861,0.67,71.2,0.0,515.92,9.994939166666667,59.4,49.8
2003-12-09,1.0,21.6,21.6,8.505,0.72,72.7,0.0,515.93,9.994939166666667,55.2,49.2
2003-12-10,1.0,23.6,23.6,16.244,0.69,78.6,0.0,515.97,9.994939166666667,70.5,47.9
2003-12-11,1.0,22.7,22.7,17.521,0.69,91.0,0.0,516.05,9.994939166666667,72.8,47.2
2003-12-12,1.0,22.9,22.9,8.482000000000001,0.69,87.9,0.0,516.03,9.994939166666667,71.6,47.2
2003-12-13,0.75,22.1,22.1,20.075,0.72,83.2,0.0,516.0,9.994939166666667,63.7,46.6
2003-12-14,0.75,21.5,21.5,12.336,0.71,72.7,0.0,515.93,9.994939166666667,58.3,45.9
2003-12-15,0.0,21.2,21.2,18.768,0.68,71.2,0.0,515.92,9.994939166666667,57.3,45.3
2003-12-16,0.0,21.3,21.3,14.9,0.73,67.0,0.0,515.89,9.994939166666667,54.2,44.7
2003-12-17,0.75,22.0,22.0,18.757,0.71,67.0,0.0,515.89,9.994939166666667,53.2,44.1
2003-12-18,0.75,21.4,21.4,9.746,0.74,67.0,0.0,515.89,9.994939166666667,52.2,44.1
2003-12-19,0.75,19.3,19.3,12.319,0.67,62.9,0.0,515.86,9.994939166666667,52.2,43.5
2003-12-20,0.75,18.0,18.0,12.319,0.71,71.2,0.0,515.92,9.994939166666667,59.4,42.9
2003-12-21,1.0,19.9,19.9,18.755,0.71,68.3,0.0,515.9,9.994939166666667,53.2,42.9
2003-12-22,1.0,20.9,20.9,18.759,0.7,62.9,0.0,515.86,9.994939166666667,53.2,41.7
2003-12-23,1.0,19.9,19.9,20.052,0.72,72.7,0.0,515.93,9.994939166666667,57.3,41.7
2003-12-24,1.0,20.4,20.4,20.059,0.67,67.0,0.0,515.89,9.994939166666667,51.3,41.1
2003-12-25,0.75,21.2,21.2,18.78,0.73,62.9,0.0,515.86,9.994939166666667,48.4,40.6
2003-12-26,0.75,22.1,22.1,9.767,0.72,60.3,0.0,515.84,9.994939166666667,46.5,40.0
2003-12-27,0.5,22.7,22.7,9.774,0.69,59.1,0.0,515.83,9.994939166666667,47.5,39.4
2003-12-28,0.5,21.2,21.2,20.109,0.69,60.3,0.0,515.84,9.994939166666667,49.4,39.4
2003-12-29,0.75,19.2,19.2,18.834,0.64,59.1,0.0,515.83,9.994939166666667,47.5,38.9
2003-12-30,0.75,21.0,21.0,20.144,0.7,56.6,0.0,515.81,9.994939166666667,45.6,38.3
2003-12-31,0.5,21.1,21.1,23.506,0.66,55.3,0.0,515.8,9.994939166666667,43.8,38.3
2004-01-01,0.5,21.3,21.3,20.183,0.67,71.8,0.0,515.79,10.8626645,44.2,40.1
2004-01-02,0.5,21.4,21.4,20.207,0.64,67.2,0.0,515.76,10.8626645,42.8,39.5
2004-01-03,0.5,20.5,20.5,20.232,0.71,65.7,0.0,515.75,10.8626645,42.8,38.3
2004-01-04,0.75,21.3,21.3,20.259,0.69,64.4,0.0,515.74,10.8626645,42.0,37.7
2004-01-05,0.75,20.4,20.4,20.288,0.69,63.0,0.0,515.73,10.8626645,41.1,37.2
2004-01-06,1.0,21.7,21.7,20.318,0.68,63.0,0.0,515.73,10.8626645,40.2,37.2
2004-01-07,1.0,21.6,21.6,20.35,0.66,63.0,0.0,515.73,10.8626645,39.4,36.6
2004-01-08,0.5,20.5,20.5,20.383,0.72,61.7,0.0,515.72,10.8626645,39.4,36.6
2004-01-09,0.5,21.2,21.2,17.801,0.69,59.0,0.0,515.7,10.8626645,42.9,36.6
2004-01-10,1.0,21.1,21.1,19.144,0.7,63.0,0.0,515.73,10.8626645,46.8,36.6
2004-01-11,1.0,19.6,19.6,16.554000000000002,0.69,64.4,0.0,515.74,10.8626645,40.2,41.8
2004-01-12,0.5,19.8,19.8,16.587,0.67,60.3,0.0,515.71,10.8626645,40.3,42.4
2004-01-13,0.5,21.3,21.3,11.349,0.68,60.3,0.0,515.71,10.8626645,39.8,38.9
2004-01-14,0.25,19.1,19.1,19.297,0.67,63.0,0.0,515.73,10.8626645,42.4,36.0
2004-01-15,0.25,16.7,16.7,20.661,0.67,64.4,0.0,515.74,10.8626645,41.1,34.9
2004-01-16,0.25,15.9,15.9,16.73,0.62,61.7,0.0,515.72,10.8626645,38.2,34.4
2004-01-17,0.25,15.8,15.8,20.753,0.65,59.0,0.0,515.7,10.8626645,37.3,33.8
2004-01-18,1.75,16.7,16.7,20.801,0.65,57.8,0.0,515.69,10.8626645,36.5,33.8
2004-01-19,1.75,15.9,15.9,19.517,0.72,56.6,0.0,515.68,10.8626645,35.7,33.8
2004-01-20,0.75,17.8,17.8,19.564,0.7,55.3,0.0,515.67,10.8626645,35.3,33.3
2004-01-21,0.75,19.2,19.2,20.952,0.7,54.1,0.0,515.66,10.8626645,35.3,32.8
2004-01-22,0.5,18.7,18.7,21.005,0.66,52.9,0.0,515.65,10.8626645,34.9,32.3
2004-01-23,0.5,16.9,16.9,21.059,0.68,52.9,0.0,515.65,10.8626645,34.5,31.7
2004-01-24,0.5,18.7,18.7,21.114,0.69,52.9,0.0,515.65,10.8626645,34.1,31.2
2004-01-25,0.5,19.7,19.7,18.466,0.66,51.7,0.0,515.64,10.8626645,34.9,30.7
2004-01-26,0.25,20.3,20.3,21.227,0.68,54.1,0.0,515.66,10.8626645,34.9,30.7
2004-01-27,0.25,19.8,19.8,21.284,0.69,51.7,0.0,515.64,10.8626645,33.7,29.7
2004-01-28,0.25,19.8,19.8,19.981,0.65,51.7,0.0,515.64,10.8626645,32.9,29.3
2004-01-29,0.25,19.5,19.5,20.037,0.68,51.7,0.0,515.64,10.8626645,32.2,29.3
2004-01-30,1.0,19.5,19.5,21.463,0.65,50.5,0.0,515.63,10.8626645,32.2,28.8
2004-01-31,1.0,20.3,20.3,21.524,0.66,49.4,0.0,515.62,10.8626645,31.4,28.3
2004-02-01,1.5,20.6,20.6,21.585,0.64,48.2,0.0,515.61,12.829996750000005,31.1,28.3
2004-02-02,1.5,21.1,21.1,21.647,0.71,47.0,0.0,515.6,12.829996750000005,30.7,28.3
2004-02-03,0.75,22.5,22.5,18.945,0.71,45.9,0.0,515.59,12.829996750000005,30.4,27.8
2004-02-04,0.75,22.4,22.4,19.001,0.7,45.9,0.0,515.59,12.829996750000005,30.4,27.8
2004-02-05,1.5,23.0,23.0,20.447,0.68,47.0,0.0,515.6,12.829996750000005,30.0,27.3
2004-02-06,1.5,22.6,22.6,19.115,0.68,44.8,0.0,515.58,12.829996750000005,30.0,26.9
2004-02-07,1.25,23.4,23.4,20.569000000000006,0.7,44.8,0.0,515.58,12.829996750000005,30.0,26.4
2004-02-08,1.25,24.1,24.1,22.031,0.72,44.8,0.0,515.58,12.829996750000005,29.2,25.9
2004-02-09,1.25,23.3,23.3,22.096,0.67,44.8,0.0,515.58,12.829996750000005,29.2,25.5
2004-02-10,1.25,23.8,23.8,22.162,0.68,44.8,0.0,515.58,12.829996750000005,28.9,25.5
2004-02-11,1.25,23.4,23.4,22.227,0.68,44.8,0.0,515.58,12.829996750000005,28.5,25.5
2004-02-12,1.25,23.3,23.3,22.29300000000001,0.69,43.7,0.0,515.57,12.829996750000005,28.5,25.0
2004-02-13,1.0,22.8,22.8,22.359,0.67,42.6,0.0,515.56,12.829996750000005,28.2,24.6
2004-02-14,1.0,23.2,23.2,21.002,0.66,41.5,0.0,515.55,12.829996750000005,27.8,24.6
2004-02-15,1.75,24.0,24.0,22.491,0.62,42.6,0.0,515.56,12.829996750000005,27.8,24.1
2004-02-16,1.75,23.8,23.8,21.126,0.64,41.5,0.0,515.55,12.829996750000005,27.1,24.1
2004-02-17,1.25,25.3,25.3,21.188,0.65,41.5,0.0,515.55,12.829996750000005,26.4,24.1
2004-02-18,1.25,24.6,24.6,22.687,0.68,40.5,0.0,515.54,12.829996750000005,26.4,23.7
2004-02-19,1.5,23.8,23.8,21.312,0.69,40.5,0.0,515.54,12.829996750000005,26.4,23.7
2004-02-20,1.5,22.2,22.2,22.817,0.63,40.5,0.0,515.54,12.829996750000005,26.1,23.3
2004-02-21,2.5,22.9,22.9,22.882,0.59,40.5,0.0,515.54,12.829996750000005,25.8,23.3
2004-02-22,2.5,23.3,23.3,22.946,0.59,39.5,0.0,515.53,12.829996750000005,25.1,22.9
2004-02-23,2.0,22.8,22.8,23.01,0.61,39.5,0.0,515.53,12.829996750000005,24.5,21.6
2004-02-24,2.0,21.7,21.7,23.073,0.65,39.5,0.0,515.53,12.829996750000005,24.5,21.6
2004-02-25,1.5,21.3,21.3,17.29,0.7,38.5,0.0,515.52,12.829996750000005,24.5,22.0
2004-02-26,1.5,20.4,20.4,8.55,0.79,38.5,0.0,515.52,12.829996750000005,24.5,22.0
2004-02-27,0.75,21.6,21.6,20.324,0.66,38.5,0.0,515.52,12.829996750000005,24.5,22.4
2004-02-28,0.75,23.1,23.1,23.321,0.63,38.5,0.0,515.52,12.829996750000005,24.5,22.9
2004-02-29,1.0,23.7,23.7,22.349,0.64,38.5,0.0,515.52,12.829996750000005,23.8,22.9
2004-03-01,1.0,23.9,23.9,23.441,0.69,37.5,0.0,515.52,14.0345065,23.8,21.6
2004-03-02,0.5,23.7,23.7,23.499,0.68,36.5,0.0,515.51,14.0345065,23.2,21.2
2004-03-03,0.5,23.7,23.7,20.59,0.67,36.5,0.0,515.5,14.0345065,22.5,20.8
2004-03-04,0.5,23.5,23.5,20.641,0.68,36.5,0.0,515.5,14.0345065,22.5,20.8
2004-03-05,0.5,23.0,23.0,23.671,0.68,36.5,0.0,515.5,14.0345065,22.5,20.4
2004-03-06,0.75,23.2,23.2,23.726,0.66,36.5,0.0,515.5,14.0345065,22.5,20.0
2004-03-07,0.75,23.3,23.3,23.781,0.66,36.5,0.0,515.5,14.0345065,22.2,19.6
2004-03-08,0.75,24.3,24.3,23.834,0.64,36.5,0.0,515.5,14.0345065,21.9,19.2
2004-03-09,0.75,24.9,24.9,23.886,0.63,36.5,0.0,515.5,14.0345065,23.2,19.2
2004-03-10,0.75,24.6,24.6,23.938,0.62,36.5,0.0,515.5,14.0345065,22.2,19.2
2004-03-11,0.75,25.4,25.4,22.482,0.66,35.6,0.0,515.5,14.0345065,21.9,18.8
2004-03-12,1.25,24.0,24.0,22.529,0.66,36.5,0.0,515.49,14.0345065,21.6,18.8
2004-03-13,1.25,24.5,24.5,22.575,0.64,34.7,0.0,515.5,14.0345065,21.0,19.6
2004-03-14,1.0,25.0,25.0,24.132,0.61,33.7,0.0,515.48,14.0345065,20.1,18.8
2004-03-15,1.0,24.5,24.5,24.178,0.65,32.8,0.0,515.47,14.0345065,20.1,18.5
2004-03-16,1.0,26.2,26.2,22.705,0.64,32.8,0.0,515.46,14.0345065,19.6,18.1
2004-03-17,1.0,24.8,24.8,22.747,0.66,32.8,0.0,515.46,14.0345065,19.9,17.7
2004-03-18,1.0,24.5,24.5,22.787,0.69,32.8,0.0,515.46,14.0345065,19.9,18.5
2004-03-19,1.0,25.0,25.0,22.826,0.68,31.9,0.9,515.45,14.0345065,19.6,18.5
2004-03-20,1.25,24.3,24.3,18.289,0.76,33.7,0.0,515.45,14.0345065,19.6,18.5
2004-03-21,1.25,24.7,24.7,16.793,0.81,35.6,12.7,515.47,14.0345065,19.6,18.5
2004-03-22,0.5,25.3,25.3,10.708,0.79,34.7,19.0,515.49,14.0345065,20.4,24.6
2004-03-23,0.5,26.0,26.0,22.97,0.72,34.7,0.1,515.48,14.0345065,19.9,20.8
2004-03-24,1.25,25.7,25.7,18.408,0.71,33.7,0.0,515.48,14.0345065,23.4,19.6
2004-03-25,1.25,26.5,26.5,21.501,0.7,33.7,0.0,515.47,14.0345065,20.4,20.0
2004-03-26,1.0,26.6,26.6,21.53,0.7,32.8,0.0,515.47,14.0345065,19.3,18.8
2004-03-27,1.0,26.0,26.0,10.81,0.73,33.7,0.0,515.46,14.0345065,19.0,18.5
2004-03-28,0.75,25.8,25.8,18.512,0.76,34.7,0.3,515.47,14.0345065,21.1,18.8
2004-03-29,0.75,25.6,25.6,21.611,0.77,38.5,0.0,515.48,14.0345065,21.3,21.2
2004-03-30,1.0,25.1,25.1,23.174,0.73,39.5,2.4,515.52,14.0345065,24.5,37.2
2004-03-31,1.0,25.6,25.6,23.198,0.69,37.5,0.0,515.53,14.0345065,21.9,25.0
2004-04-01,1.0,25.0,25.0,18.6,0.74,39.5,0.0,515.51,12.035887416666665,27.5,24.6
2004-04-02,1.0,25.3,25.3,18.619,0.7,36.5,0.0,515.53,12.035887416666665,22.9,24.1
2004-04-03,0.75,25.7,25.7,21.721,0.64,35.6,0.0,515.5,12.035887416666665,22.0,22.4
2004-04-04,0.75,26.3,26.3,20.197,0.73,40.5,0.0,515.49,12.035887416666665,23.2,23.3
2004-04-05,0.75,26.4,26.4,21.757,0.75,45.9,0.0,515.54,12.035887416666665,22.3,21.6
2004-04-06,0.75,26.2,26.2,20.23,0.74,47.0,0.0,515.59,12.035887416666665,29.6,22.9
2004-04-07,0.5,26.1,26.1,21.789,0.66,38.5,0.0,515.6,12.035887416666665,22.6,21.6
2004-04-08,0.5,25.8,25.8,17.171,0.73,35.6,1.4,515.52,12.035887416666665,19.9,19.6
2004-04-09,0.0,26.6,26.6,12.550999999999998,0.69,35.6,0.0,515.49,12.035887416666665,21.3,20.0
2004-04-10,0.0,27.3,27.3,23.372,0.71,34.7,0.0,515.49,12.035887416666665,20.1,25.0
2004-04-11,1.25,26.9,26.9,21.838,0.72,34.7,0.2,515.48,12.035887416666665,20.7,20.8
2004-04-12,1.25,25.4,25.4,23.392,0.72,34.7,0.0,515.48,12.035887416666665,20.7,19.6
2004-04-13,0.75,25.3,25.3,21.857,0.74,32.8,1.0,515.48,12.035887416666665,19.0,18.8
2004-04-14,0.75,23.9,23.9,14.145,0.79,33.7,0.6,515.46,12.035887416666665,20.4,18.5
2004-04-15,1.5,24.0,24.0,23.415,0.68,31.9,0.0,515.47,12.035887416666665,19.6,19.2
2004-04-16,1.5,24.4,24.4,17.247,0.74,32.8,0.1,515.45,12.035887416666665,20.7,19.2
2004-04-17,0.0,24.9,24.9,23.425,0.71,33.7,0.0,515.46,12.035887416666665,19.9,21.6
2004-04-18,0.0,25.8,25.8,20.343,0.7,32.8,0.8,515.47,12.035887416666665,19.6,19.6
2004-04-19,1.0,27.2,27.2,21.888,0.74,32.8,9.8,515.46,12.035887416666665,20.2,18.5
2004-04-20,1.0,27.8,27.8,21.89,0.72,33.7,0.0,515.46,12.035887416666665,20.8,19.6
2004-04-21,0.75,28.4,28.4,24.97300000000001,0.66,34.7,0.0,515.47,12.035887416666665,21.6,24.6
2004-04-22,0.75,28.9,28.9,24.972,0.62,31.9,0.0,515.48,12.035887416666665,20.4,25.5
2004-04-23,0.75,26.2,26.2,21.891,0.71,33.7,0.0,515.45,12.035887416666665,21.1,20.0
2004-04-24,0.75,26.6,26.6,21.89,0.76,35.6,20.1,515.47,12.035887416666665,21.6,24.1
2004-04-25,0.75,25.1,25.1,23.425,0.73,33.7,0.0,515.49,12.035887416666665,22.0,29.7
2004-04-26,0.75,25.8,25.8,23.422,0.7,31.9,0.0,515.47,12.035887416666665,18.7,26.9
2004-04-27,0.75,26.4,26.4,24.954,0.7,31.0,0.0,515.45,12.035887416666665,20.7,24.1
2004-04-28,0.75,27.4,27.4,26.483,0.67,30.1,0.0,515.44,12.035887416666665,18.2,20.4
2004-04-29,0.75,26.1,26.1,23.406,0.67,31.0,0.0,515.43,12.035887416666665,17.6,17.7
2004-04-30,0.75,25.3,25.3,23.4,0.64,30.1,0.0,515.44,12.035887416666665,19.6,16.6
2004-05-01,1.25,24.4,24.4,24.925,0.76,29.3,9.8,515.43,10.7366,17.4,16.9
2004-05-02,1.25,24.7,24.7,23.384,0.72,30.1,0.0,515.42,10.7366,18.5,20.8
2004-05-03,0.75,24.7,24.7,24.906,0.71,30.1,1.1,515.43,10.7366,20.8,21.6
2004-05-04,0.75,26.3,26.3,21.838,0.71,29.3,0.3,515.43,10.7366,17.1,22.4
2004-05-05,0.75,26.4,26.4,26.414,0.63,28.4,0.0,515.42,10.7366,16.6,25.9
2004-05-06,0.75,26.7,26.7,24.875,0.66,27.5,0.2,515.41,10.7366,17.1,19.2
2004-05-07,0.5,26.4,26.4,24.863000000000003,0.63,26.7,0.0,515.4,10.7366,16.0,18.5
2004-05-08,0.5,27.8,27.8,18.754,0.74,26.7,0.1,515.39,10.7366,16.0,16.2
2004-05-09,0.0,26.5,26.5,21.792,0.77,32.8,1.7,515.39,10.7366,16.3,20.4
2004-05-10,0.0,25.3,25.3,17.217,0.9,33.7,66.1,515.46,10.7366,16.3,18.1
2004-05-11,0.5,24.7,24.7,24.813,0.79,39.5,0.0,515.47,10.7366,16.6,25.0
2004-05-12,0.5,25.3,25.3,17.203,0.81,50.5,81.3,515.53,10.7366,22.2,23.3
2004-05-13,0.75,26.3,26.3,18.714,0.81,37.5,9.3,515.63,10.7366,21.0,21.6
2004-05-14,0.75,27.3,27.3,17.188,0.8,40.5,0.1,515.51,10.7366,19.3,23.7
2004-05-15,1.0,27.1,27.1,21.727,0.76,42.6,4.1,515.54,10.7366,23.2,30.2
2004-05-16,1.0,24.1,24.1,26.259,0.68,34.7,0.0,515.56,10.7366,19.9,29.3
2004-05-17,0.0,24.0,24.0,26.243,0.69,38.1,0.0,515.48,10.7366,16.6,24.1
2004-05-18,0.0,25.5,25.5,23.204,0.72,34.7,3.0,515.43,10.7366,18.5,22.0
2004-05-19,1.5,25.9,25.9,21.681,0.76,39.5,0.2,515.48,10.7366,23.5,28.8
2004-05-20,1.5,24.6,24.6,21.669,0.79,34.7,6.0,515.53,10.7366,20.4,28.3
2004-05-21,1.0,25.8,25.8,11.101,0.85,36.5,26.0,515.48,10.7366,17.1,26.4
2004-05-22,1.0,25.0,25.0,20.139,0.85,60.3,19.1,515.5,10.7366,27.8,43.0
2004-05-23,1.25,25.3,25.3,17.117,0.79,55.3,4.7,515.71,10.7366,35.4,48.9
2004-05-24,1.25,25.3,25.3,18.613,0.84,65.7,45.4,515.67,10.7366,26.1,34.4
2004-05-25,0.5,24.5,24.5,20.107,0.8,50.5,10.5,515.75,10.7366,47.9,37.2
2004-05-26,0.5,24.8,24.8,21.599,0.8,44.8,6.8,515.63,10.7366,28.6,30.7
2004-05-27,0.75,24.9,24.9,26.091,0.76,38.5,0.0,515.58,10.7366,25.9,27.3
2004-05-28,0.75,25.8,25.8,20.077,0.75,32.8,0.0,515.52,10.7366,19.4,22.9
2004-05-29,1.0,25.4,25.4,23.065,0.68,31.0,0.0,515.46,10.7366,17.8,21.2
2004-05-30,1.0,25.7,25.7,21.555,0.71,31.0,0.0,515.44,10.7366,16.8,20.4
2004-05-31,0.5,26.7,26.7,21.545,0.7,36.5,0.0,515.44,10.7366,19.6,20.4
2004-06-01,0.5,26.1,26.1,20.039,0.77,34.7,10.2,515.5,8.270531333333333,23.5,22.0
2004-06-02,1.0,25.3,25.3,17.04,0.83,33.7,0.5,515.48,8.270531333333333,18.3,25.0
2004-06-03,1.0,24.9,24.9,20.021,0.81,32.8,13.0,515.47,8.270531333333333,17.6,20.8
2004-06-04,1.0,25.0,25.0,18.52,0.82,32.8,8.1,515.46,8.270531333333333,16.9,25.9
2004-06-05,1.0,26.0,26.0,24.482,0.75,31.0,0.0,515.46,8.270531333333333,16.7,22.0
2004-06-06,1.25,25.9,25.9,17.014,0.8,45.9,1.2,515.44,8.270531333333333,15.9,20.0
2004-06-07,1.25,25.6,25.6,17.008,0.86,50.3,107.8,515.59,8.270531333333333,19.0,20.8
2004-06-08,0.5,25.7,25.7,18.493,0.8,120.0,9.0,515.63,8.270531333333333,34.2,37.7
2004-06-09,0.5,24.6,24.6,21.465,0.8,184.0,2.7,516.02,8.270531333333333,66.9,69.5
2004-06-10,0.5,24.1,24.1,18.481,0.84,129.0,6.5,516.33,8.270531333333333,107.0,64.7
2004-06-11,0.5,24.6,24.6,11.035,0.8,91.3,0.0,516.09,8.270531333333333,64.3,50.6
2004-06-12,1.25,25.6,25.6,9.546,0.93,595.0,46.0,516.09,8.270531333333333,73.1,42.2
2004-06-13,1.25,24.4,24.4,12.518,0.89,262.0,33.8,517.75,8.270531333333333,296.0,118.0
2004-06-14,0.25,25.0,25.0,14.002,0.85,166.0,8.4,516.64,8.270531333333333,84.2,99.4
2004-06-15,0.25,25.6,25.6,15.485,0.85,116.0,3.3,516.25,8.270531333333333,56.8,82.2
2004-06-16,0.5,25.6,25.6,24.397,0.8,83.1,4.5,516.03,8.270531333333333,47.2,70.9
2004-06-17,0.5,25.7,25.7,25.878,0.78,64.8,0.0,515.86,8.270531333333333,39.2,59.0
2004-06-18,0.5,25.3,25.3,24.388,0.8,57.8,5.9,515.74,8.270531333333333,34.1,55.9
2004-06-19,0.5,25.6,25.6,13.991,0.85,58.2,11.6,515.69,8.270531333333333,40.1,68.6
2004-06-20,0.75,23.4,23.4,12.504,0.89,133.0,16.0,515.69,8.270531333333333,37.1,82.2
2004-06-21,0.75,24.2,24.2,15.472,0.84,142.0,29.7,516.11,8.270531333333333,64.3,106.0
2004-06-22,1.25,23.6,23.6,13.986,0.84,129.0,2.7,516.15,8.270531333333333,44.5,88.6
2004-06-23,1.25,23.6,23.6,12.501,0.9,196.0,23.0,516.09,8.270531333333333,42.4,77.8
2004-06-24,1.5,23.6,23.6,9.531,0.91,238.0,21.1,516.38,8.270531333333333,69.7,163.0
2004-06-25,1.5,23.9,23.9,15.469,0.83,135.0,0.2,516.55,8.270531333333333,59.3,134.0
2004-06-26,1.25,23.3,23.3,15.469,0.83,104.0,1.4,516.12,8.270531333333333,41.8,87.7
2004-06-27,1.25,22.7,22.7,15.469,0.88,102.0,28.0,515.97,8.270531333333333,37.8,84.0
2004-06-28,0.5,22.7,22.7,13.985,0.84,83.3,2.6,515.96,8.270531333333333,39.0,146.0
2004-06-29,0.5,22.9,22.9,15.470999999999998,0.84,67.2,1.0,515.86,8.270531333333333,35.7,91.5
2004-06-30,0.75,24.3,24.3,19.928,0.83,57.8,1.2,515.76,8.270531333333333,32.6,82.2
2004-07-01,0.75,23.5,23.5,21.416,0.82,55.3,0.0,515.69,9.63055,30.5,71.0
2004-07-02,1.0,24.7,24.7,15.474,0.88,86.8,4.1,515.67,9.63055,28.7,76.1
2004-07-03,1.0,24.7,24.7,18.449,0.83,71.8,12.0,515.88,9.63055,41.9,98.3
2004-07-04,0.75,24.4,24.4,15.478,0.85,55.3,0.0,515.79,9.63055,32.0,72.7
2004-07-05,0.75,25.3,25.3,22.919,0.8,48.2,0.0,515.67,9.63055,28.3,65.4
2004-07-06,1.0,25.3,25.3,21.435,0.78,44.8,0.3,515.61,9.63055,26.6,60.1
2004-07-07,1.0,24.2,24.2,16.974,0.78,41.5,0.0,515.58,9.63055,24.1,52.2
2004-07-08,1.0,23.0,23.0,18.467,0.79,40.5,0.0,515.55,9.63055,25.0,50.2
2004-07-09,1.0,24.1,24.1,22.941,0.79,41.5,0.0,515.54,9.63055,27.1,46.9
2004-07-10,1.75,25.7,25.7,15.494000000000002,0.8,39.5,0.0,515.55,9.63055,25.0,46.2
2004-07-11,1.75,23.5,23.5,22.955,0.79,37.5,0.0,515.53,9.63055,23.7,44.9
2004-07-12,1.0,24.4,24.4,18.485,0.82,37.5,0.0,515.51,9.63055,23.0,41.2
2004-07-13,1.0,24.0,24.0,16.998,0.81,37.5,0.0,515.51,9.63055,22.7,40.6
2004-07-14,1.5,24.6,24.6,17.002,0.8,50.5,0.0,515.51,9.63055,22.7,40.1
2004-07-15,1.5,24.3,24.3,22.985,0.85,63.0,46.3,515.63,9.63055,28.2,41.2
2004-07-16,0.75,24.0,24.0,21.498,0.8,48.2,2.0,515.73,9.63055,28.2,41.2
2004-07-17,0.75,23.8,23.8,21.505,0.79,47.0,0.0,515.61,9.63055,28.7,43.7
2004-07-18,1.0,25.5,25.5,15.524,0.83,47.0,25.4,515.6,9.63055,27.1,40.1
2004-07-19,1.0,26.2,26.2,20.022,0.82,44.8,0.0,515.6,9.63055,23.7,37.7
2004-07-20,1.75,26.0,26.0,14.033,0.82,45.9,1.2,515.58,9.63055,29.4,74.4
2004-07-21,1.75,24.7,24.7,11.036,0.85,68.7,0.1,515.59,9.63055,26.8,54.8
2004-07-22,1.5,22.9,22.9,12.538,0.89,71.8,55.2,515.77,9.63055,29.6,62.2
2004-07-23,1.5,22.7,22.7,9.536,0.87,65.7,13.9,515.79,9.63055,28.3,63.5
2004-07-24,0.5,22.9,22.9,15.548,0.85,71.8,8.8,515.75,9.63055,29.8,63.7
2004-07-25,0.5,22.8,22.8,11.039,0.9,90.3,17.1,515.79,9.63055,33.2,70.8
2004-07-26,0.75,23.3,23.3,9.535,0.86,120.0,20.4,515.9,9.63055,33.7,80.3
2004-07-27,0.75,24.2,24.2,14.053,0.87,147.0,24.7,516.05,9.63055,47.7,346.0
2004-07-28,0.75,24.3,24.3,11.041,0.94,135.0,18.5,516.17,9.63055,44.9,183.0
2004-07-29,0.75,24.5,24.5,11.041,0.88,110.0,7.6,516.12,9.63055,43.1,159.0
2004-07-30,0.5,24.3,24.3,12.550999999999998,0.84,86.8,0.0,516.0,9.63055,38.8,131.0
2004-07-31,0.5,23.5,23.5,14.062,0.84,81.5,4.1,515.88,9.63055,35.9,135.0
2004-08-01,0.5,23.8,23.8,17.086,0.86,149.0,13.8,515.85,6.9141933333333325,39.5,126.0
2004-08-02,0.5,24.6,24.6,17.089000000000002,0.84,133.0,4.2,516.18,6.9141933333333325,63.0,137.0
2004-08-03,1.25,25.4,25.4,11.04,0.89,118.0,67.8,516.11,6.9141933333333325,59.4,155.0
2004-08-04,1.25,25.4,25.4,18.609,0.85,88.5,5.6,516.04,6.9141933333333325,50.8,141.0
2004-08-05,1.25,25.7,25.7,15.583,0.85,81.5,3.7,515.89,6.9141933333333325,39.2,122.0
2004-08-06,1.25,24.8,24.8,12.553,0.84,74.9,5.6,515.85,6.9141933333333325,35.5,129.0
2004-08-07,1.5,24.8,24.8,11.035,0.88,112.0,0.4,515.81,6.9141933333333325,34.3,130.0
2004-08-08,1.5,25.1,25.1,15.586,0.85,156.0,0.7,516.01,6.9141933333333325,76.8,153.0
2004-08-09,1.75,25.0,25.0,15.586,0.87,138.0,13.4,516.21,6.9141933333333325,81.8,173.0
